title,authors,id,source,date,url,abstract
Induction of unique macrophage subset by simultaneous stimulation with LPS and IL-4,Kei Ishida; Takahiro Nagatake; Azusa Saika; Soichiro Kawai; Eri Node; Koji Hosomi; Jun Kunisawa,Matched: Discussion,cat /papers/PMC10167635/content.lines --lines 58-73,2023-04-21,https://doi.org/10.3389/fimmu.2023.1111729,"This study analyzed macrophages induced by simultaneous LPS and IL-4 stimulation. These macrophages exhibited unique properties, blending M1 and M2 characteristics with distinct energy metabolism."
Monocyte normal immune response to LPS stimulation,P Myrianthefs; K Venetsanou; E Grouzi; E Boutzouka; P Evagelopoulou; G Fildissis; I Spiliotopoulou; ...,PMC3333514,Critical Care,2002-03-01,https://doi.org/10.1186/cc1554,
Oral and transdermal administration of lipopolysaccharide safely enhances self-healing ability through the macrophage network,Gen-Ichiro Soma; Masataka Oda; Vindy Tjendana Tjhin; Chie Kohchi; Hiroyuki Inagawa,Matched: Regulation of innate immunity by LPS as an environmental agent,cat /papers/PMC11994614/content.lines --lines 29-31,2025-03-31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11994614/,"Oral and transdermal LPS administration was studied for its effects on self-healing. This method safely enhances healing through a ""macrophage network"" involving mucosal immune cells."
A Global Picture of Molecular Changes Associated to LPS Treatment in THP-1 Derived Human Macrophages by Fourier Transform Infrared Microspectroscopy,Diletta Ami; Ana Rita Franco; Valentina Artusa; Paolo Mereghetti; Francesco Peri; Antonino Natalello,Matched: 1. Introduction,cat /papers/PMC9656053/content.lines --lines 10-12,2022-11-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9656053/,"Fourier transform infrared microspectroscopy analyzed THP-1 derived macrophages treated with LPS. The study identified spectral markers in lipids, proteins, and sulfated sugars, highlighting their role in inflammation."
"A New Triggering Receptor Expressed on Myeloid Cells (TREM) Family Member, TLT-6, is Involved in Activation and Proliferation of Macrophages",Kyung-Jong Won; Sung-Won Park; Seunghoon Lee; Il-Keun Kong; Jung-Il Chae; Bokyung Kim; Eun-Jong Lee;...,Matched: TLT-6 is upregulated and regulates proliferation in macrophages in res,cat /papers/PMC4637344/content.lines --lines 48,2015-10-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4637344/,"A novel TREM family member, TLT-6, was identified and characterized. TLT-6 expression is upregulated on macrophages by LPS and appears to regulate their activation and proliferation."
"Lipopolysaccharide from Porphyromonas gingivalis, but Not from Porphyromonas endodontalis, Induces Macrophage M1 Profile",Pablo Veloso; Alejandra Fernández; Jessica Astorga; David González-Quintanilla; Alfredo Castro; Alej...,Matched: 5. Conclusions,cat /papers/PMC9456100/content.lines --lines 74-87,2022-09-02,https://doi.org/10.3390/ijms231710011,"This study investigated the effects of lipopolysaccharides from *Porphyromonas gingivalis* and *Porphyromonas endodontalis* on macrophage polarization. *P. gingivalis* LPS induced an M1 macrophage profile, while *P. endodontalis* LPS did not."
TET1 Knockdown Inhibits Porphyromonas gingivalis LPS/IFN-γ-Induced M1 Macrophage Polarization through the NF-κB Pathway in THP-1 Cells,Yanlan Huang; Cheng Tian; Qimeng Li; Qiong Xu,Matched: 2.2. TET1 Expression Decreased in LPS/IFN-γ-Induced M1 Macrophages,cat /papers/PMC6514734/content.lines --lines 19,2019-04-24,https://doi.org/10.3390/ijms20082023,TET1 knockdown was studied in THP-1 cells undergoing M1 macrophage polarization induced by *P. gingivalis* LPS/IFN-γ. TET1 depletion inhibited M1 polarization by downregulating the NF-κB pathway.
"Hyperinflammation, T cells, and endotoxemia",Makoto Inoue; Mari L. Shinohara,PMC4695100,PMC,2015-08-22,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4695100/,
Species-Specificity of Transcriptional Regulation and the Response to Lipopolysaccharide in Mammalian Macrophages,Stephen J. Bush; Mary E. B. McCulloch; Zofia M. Lisowski; Charity Muriuki; Emily L. Clark; Rachel Yo...,Matched: Introduction,cat /papers/PMC7386301/content.lines --lines 13-14,2020-07-21,https://doi.org/10.3389/fcell.2020.00661,"This study analyzed the transcriptional response of sheep macrophages to lipopolysaccharide (LPS) and compared it to other mammalian species. A conserved transcriptional network was found, but large animals and rodents differed in their metabolic responses to LPS."
LPS combined with CD47mAb enhances the anti‑osteosarcoma ability of macrophages,Peng Yuan; Yukang Que; Yulei Liu; Peng He; Zehao Guo; Yong Hu,Matched: Supplementary Material,cat /papers/PMC10091190/content.lines --lines 75-76,2023-03-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10091190/,"This study investigated the combined effect of LPS and CD47mAb on macrophage anti-osteosarcoma activity. The combination significantly enhanced macrophage phagocytosis, suppressed tumor growth and migration, and promoted apoptosis."
Inhibition of Triggering Receptor Expressed on Myeloid Cells 1 Ameliorates Inflammation and Macrophage and Neutrophil Activation in Alcoholic Liver Disease in Mice,David Tornai; Istvan Furi; Zu T. Shen; Alexander B. Sigalov; Sahin Coban; Gyongyi Szabo,PMC6312652,PMC,2018-10-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6312652/,"TREM-1 inhibition was studied in a mouse model of alcoholic liver disease. This inhibition reduced liver inflammation, macrophage and neutrophil activation, and disease severity."
Lipopolysaccharide from biofilm-forming Pseudomonas aeruginosa PAO1 induces macrophage hyperinflammatory responses,Sufei Wang; Dandan Xiang; Fangbing Tian; Ming Ni,Matched: Discussion,cat /papers/PMC8289208/content.lines --lines 89-90,2021-04-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8289208/,Biofilm-forming *Pseudomonas aeruginosa* LPS was studied for its effect on macrophage polarization. This LPS induced hyperinflammatory responses and increased bacterial growth in macrophages compared to planktonic LPS.
TREM‐1 deficiency attenuates the inflammatory responses in LPS‐induced murine endometritis,Hongmei Zhu; Wenke Li; Zhuole Wang; Jianguo Chen; Mingxing Ding; Li Han,Matched: Introduction,cat /papers/PMC6801141/content.lines --lines 10-11,2019-07-31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6801141/,TREM-1 deficiency was studied in LPS-induced murine endometritis. TREM-1 deficiency attenuated uterine inflammation and reduced pro-inflammatory cytokine levels.
"Macrophage subsets exhibit distinct E. coli-LPS tolerisable cytokines associated with the negative regulators, IRAK-M and Tollip",Khalid Al-Shaghdali; Barbara Durante; Christopher Hayward; Jane Beal; Andrew Foey,Matched: E. coli K12-LPS differentially tolerises macrophage subset cytokines,cat /papers/PMC6533032/content.lines --lines 47-50,2019-05-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6533032/,"This study investigated endotoxin tolerance mechanisms in M1 and M2 macrophage subsets using *E. coli* K12-LPS. *E. coli* K12-LPS differentially tolerizes macrophage subsets at the anti-inflammatory cytokine level, linked to distinct negative regulators."
Lipopolysaccharide Tolerance in Human Primary Monocytes and Polarized Macrophages,Hui Li; Annette Breedijk; Nadine Dietrich; Katja Nitschke; Jonas Jarczyk; Philipp Nuhn; Bernhard K. ...,Matched: 3. Discussion,cat /papers/PMC10419197/content.lines --lines 26-27,2023-07-30,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10419197/,"This study investigated how LPS tolerance in human monocytes and macrophages is influenced by various immune signals. Pre-stimulation with LPS inhibits IRG-1, TNF-α, and IL-6, while other factors have varied effects on tolerance and gene expression."
Imperatorin Interferes with LPS Binding to the TLR4 Co-Receptor and Activates the Nrf2 Antioxidative Pathway in RAW264.7 Murine Macrophage Cells,Mei-Hsuen Huang; Yu-Hsien Lin; Ping-Chiang Lyu; Yi-Chung Liu; Yuan-Shiun Chang; Jing-Gung Chung; Wei...,Matched: 1. Introduction,cat /papers/PMC7997471/content.lines --lines 16-17,2021-02-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7997471/,Imperatorin was studied for its interference with LPS binding to TLR4 co-receptors in macrophages. Imperatorin inhibits LPS binding and activates the Nrf2 antioxidative pathway.
Ginger extract inhibits LPS induced macrophage activation and function,Sudipta Tripathi; David Bruch; Dilip S Kittur,Matched: Purification of murine T cells,cat /papers/PMC2234390/content.lines --lines 26,2008-01-03,https://doi.org/10.1186/1472-6882-8-1,"Ginger extract was studied for its effects on LPS-stimulated macrophages. The extract inhibited pro-inflammatory cytokine production, antigen-presenting molecule expression, and macrophage antigen-presenting function."
Disrupted macrophage autophagy as a driver of cell death and LPS-induced lethal shock in systemic inflammation,Tarek Chekroune; Sandra Carignon; Meriem Taleb; Florence Savigny; Stéphanie Rose; Isabelle Maillet; ...,Matched: Loss of autophagy in myeloid cells exacerbates LPS-induced shock,cat /papers/PMC12589025/content.lines --lines 52,2025-10-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12589025/,This study investigated the role of macrophage autophagy in LPS-induced lethal shock. Autophagy deficiency in myeloid cells drives lethal shock by promoting macrophage dysfunction and multiple forms of cell death.
BushenHuoxue decoction suppresses M1 macrophage polarization and prevents LPS induced inflammatory bone loss by activating AMPK pathway,Shuangshuang Chen; Lihong Tao; Feng Zhu; Zhifang Wang; Qi Zhuang; Yajun Li; Yunshang Yang; Chengchen...,Matched: Cell culture,cat /papers/PMC10160506/content.lines --lines 24,2023-04-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10160506/,Bushen Huoxue Decoction was studied for its effects on inflammatory bone loss and macrophage polarization. The decoction suppresses M1 macrophage polarization and prevents LPS-induced bone loss by activating the AMPK pathway.
TLR4 phosphorylation at tyrosine 672 activates the ERK/c‐FOS signaling module for LPS‐induced cytokine responses in macrophages,James E.B. Curson; Liping Liu; Lin Luo; Timothy W. Muusse; Richard M. Lucas; Kimberley S. Gunther; P...,Matched: Introduction,cat /papers/PMC10947571/content.lines --lines 11-12,2023-05-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10947571/,"This study investigated the role of TLR4 tyrosine phosphorylation in LPS-induced cytokine responses. Tyrosine 672 phosphorylation is crucial for activating ERK/c-FOS signaling, leading to optimal inflammatory responses in macrophages."
Autocrine Regulation of Macrophage Activation via Exocytosis of ATP and Activation of P2Y11 Receptor,Hayato Sakaki; Mitsutoshi Tsukimoto; Hitoshi Harada; Yoshinori Moriyama; Shuji Kojima,Matched: LPS-induced ATP Release via Exocytosis from THP-1 Cells,cat /papers/PMC3618444/content.lines --lines 48-49,2013-04-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3618444/,This study investigated ATP release and P2Y11 receptor activation in LPS-induced macrophage activation. Extracellular ATP release via exocytosis and subsequent P2Y11 receptor activation are crucial for effective macrophage activation and cytokine production.
Role and mechanism of miR-144-5p in LPS-induced macrophages,Guozhu Zhou; Yuwei Li; Jianping Ni; Ping Jiang; Zili Bao,Matched: Availability of data and materials,cat /papers/PMC6909656/content.lines --lines 65-70,2019-11-19,https://doi.org/10.3892/etm.2019.8218,This study investigated miR-144-5p's role in LPS-induced macrophages. miR-144-5p overexpression reduced cell viability and inflammatory cytokine expression by targeting TLR2 and inhibiting NF-κB signaling.
LPS-induced down-regulation of signal regulatory protein α contributes to innate immune activation in macrophages,Xiao-Ni Kong; He-Xin Yan; Lei Chen; Li-Wei Dong; Wen Yang; Qiong Liu; Le-Xing Yu; Dan-Dan Huang; Shu...,Matched: LPS-induced SIRPα reduction contributes to macrophage activation,cat /papers/PMC2118489/content.lines --lines 27-28,2007-10-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2118489/,"This study investigated the role of signal regulatory protein α (SIRPα) in macrophage immune responses to lipopolysaccharide (LPS). LPS exposure down-regulates SIRPα, which is necessary for full activation of innate immune pathways and cytokine production."
Toll-Like Receptors Drive Specific Patterns of Tolerance and Training on Restimulation of Macrophages,Suzanne K. Butcher; Christine E. O’Carroll; Christine A. Wells; Ruaidhrí J. Carmody,Matched: Introduction,cat /papers/PMC5960718/content.lines --lines 14-15,2018-05-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5960718/,"This study compared transcriptomic profiles of macrophages tolerized by different Toll-like receptor (TLR) ligands. TLR4 ligand tolerance served as an archetype, with distinct cytokine expression patterns and DNA motifs defining TLR-specific tolerance."
CD163 protein inhibits lipopolysaccharide-induced macrophage transformation from M2 to M1 involved in disruption of the TWEAK–Fn14 interaction,Linjian Chen; Wanchun Mei; Juan Song; Kuncheng Chen; Wei Ni; Lin Wang; Zhaokai Li; Xiaofeng Ge; Liuh...,Matched: CD163 blocks TWEAK–Fn14 interactions during the LPS-induced transforma,cat /papers/PMC10750081/content.lines --lines 60-62,2023-12-04,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10750081/,CD163 protein was studied for its role in M2 to M1 macrophage transformation induced by lipopolysaccharide (LPS). CD163 inhibits this transformation by disrupting the TWEAK-Fn14 interaction and modulating signaling pathways.
The Cell Surface Receptor SLAM Controls T Cell and Macrophage Functions,Ninghai Wang; Abhay Satoskar; William Faubion; Duncan Howie; Susumu Okamoto; Stefan Feske; Charles G...,Matched: Impaired Responses to LPS by SLAM−/− Macrophages.,cat /papers/PMC2211908/content.lines --lines 60-62,2004-05-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2211908/,"SLAM controls T cell IL-4 secretion and macrophage cytokine production. SLAM deficiency impairs parasite clearance, highlighting its role in innate and acquired immunity."
Ultra-purification of Lipopolysaccharides reveals species-specific signalling bias of TLR4: importance in macrophage function,Matthew Stephens; Shan Liao; Pierre-Yves von der Weid,Matched: Effect of species-specific LPS on M1 and M2 macrophage cytokine produc,cat /papers/PMC7809447/content.lines --lines 53-55,2021-01-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7809447/,"Human macrophages differentially express and localize TLR4, leading to species-specific LPS signaling. This bias dictates distinct downstream pathways, enabling specialized innate immune responses."
Leukadherin-1-Mediated Activation of CD11b Inhibits LPS-Induced Pro-inflammatory Response in Macrophages and Protects Mice Against Endotoxic Shock by Blocking LPS-TLR4 Interaction,Xiaoying Yao; Guanjun Dong; Yuzhen Zhu; Fenglian Yan; Hui Zhang; Qun Ma; Xingqin Fu; Xuehui Li; Qing...,Matched: Activation of TLR4 by LPS Could Endocytose CD11b in Macrophages,cat /papers/PMC6379471/content.lines --lines 65-66,2019-02-12,https://doi.org/10.3389/fimmu.2019.00215,"Leukadherin-1 (LA1) activates CD11b on macrophages, reducing pro-inflammatory responses and protecting mice from endotoxic shock. This protection is achieved by LA1 blocking LPS-TLR4 interaction, partly through endocytosis of TLR4."
Tropomodulin1 exacerbates inflammatory response in macrophages by negatively regulating LPS-induced TLR4 endocytosis,Xueyu Geng; Xue Xia; Zhenhui Liang; Shuo Li; Zejun Yue; Huan Zhang; Lina Guo; Shan Ma; Siyu Jiang; X...,Matched: Tmod1 retards LPS-induced TLR4 endocytosis and intracellular trafficki,cat /papers/PMC11401823/content.lines --lines 62-63,2024-09-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11401823/,"Tropomodulin 1 inhibits LPS-induced TLR4 endocytosis in macrophages. This leads to increased inflammation, but Tmod1 deficiency reduces inflammatory responses in a mouse model."
The role of TREM2 in sepsis,Jiejie Zhu; Tianyin Sun; Hanren Dai,PMC11827804,The Journal of Clinical Investigation,2025-02-17,https://doi.org/10.1172/JCI188895,
Overabundance of Veillonella parvula promotes intestinal inflammation by activating macrophages via LPS-TLR4 pathway,Zhiyan Zhan; Wenxue Liu; Liya Pan; Yiwen Bao; Zhilong Yan; Li Hong,Matched: LPS-V activated macrophages through TLR4 signaling,cat /papers/PMC9076897/content.lines --lines 36-38,2022-05-06,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9076897/,"This study investigated how an overabundance of *Veillonella parvula* contributes to intestinal inflammation. It was found that *V. parvula*'s LPS activates macrophages via the TLR4 pathway, promoting inflammation and damaging intestinal motility."
LPS adsorption and inflammation alleviation by polymyxin B-modified liposomes for atherosclerosis treatment,Huiwen Liu; Honglan Wang; Qiyu Li; Yiwei Wang; Ying He; Xuejing Li; Chunyan Sun; Onder Ergonul; Füsu...,Matched: The inhibitory mechanism of PLPs on LPS-induced macrophage activation,cat /papers/PMC10501887/content.lines --lines 61-62,2023-06-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10501887/,"Polymyxin B-modified liposomes were developed to adsorb lipopolysaccharide (LPS) for atherosclerosis treatment. This approach reduced inflammation, stabilized plaques, and attenuated atherosclerosis progression by targeting circulating LPS."
Phagocytosis of microparticles increases responsiveness of macrophage-like cell lines U937 and THP-1 to bacterial lipopolysaccharide and lipopeptide,Takayuki Ueno; Yumi Yamamoto; Kiyoshi Kawasaki,Matched: Phagocytosis of beads mediated by Fcγ receptor enhances LPS-induced pr,cat /papers/PMC7990916/content.lines --lines 18-20,2021-03-24,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7990916/,Phagocytosis of microparticles by macrophage-like cells was studied to see its effect on pro-inflammatory responses. Microparticle uptake enhances these responses to bacterial components like LPS and lipopeptide.
Regulation of Human Macrophage M1–M2 Polarization Balance by Hypoxia and the Triggering Receptor Expressed on Myeloid Cells-1,Federica Raggi; Simone Pelassa; Daniele Pierobon; Federica Penco; Marco Gattorno; Francesco Novelli;...,Matched: TREM-1 Crosslinking,cat /papers/PMC5594076/content.lines --lines 34,2017-09-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5594076/,"This study investigated how hypoxia affects human macrophage polarization. Hypoxia promotes an M2-like phenotype, which can be reversed by TREM-1 activation."
Activated Macrophage Survival Is Coordinated by TAK1 Binding Proteins,September R. Mihaly; Sho Morioka; Jun Ninomiya-Tsuji; Giichi Takaesu,Matched: Discussion,cat /papers/PMC3988229/content.lines --lines 47-49,2014-04-15,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3988229/,"TAK1-binding proteins 1 and 2 were studied for their role in activated macrophage survival. Their deletion leads to activated macrophage death, indicating TAK1 activation is crucial for their survival."
Macrophages mediate colon carcinoma cell adhesion in the rat liver after exposure to lipopolysaccharide,Nuray Gül; Simran Grewal; Marijn Bögels; Gerben J. van der Bij; Malika M.A. Koppes; Steven J. Ooster...,Matched: LPS stimulates tumor-cell adhesion in the rat liver by disrupting orga,cat /papers/PMC3525607/content.lines --lines 21-23,2012-12-01,https://doi.org/10.4161/onci.22303,"Lipopolysaccharide (LPS) was studied for its effect on colon carcinoma cell adhesion in rat livers. LPS increases tumor cell adhesion by causing macrophages to release reactive oxygen species, damaging the liver's vascular lining."
SOCS Proteins in Macrophage Polarization and Function,Heather M. Wilson,PMC4112788,PMC,2014-07-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4112788/,
Functions for Retinoic Acid-Related Orphan Receptor Alpha (RORα) in the Activation of Macrophages During Lipopolysaccharide-Induced Septic Shock,"Emily Hams, Joseph Roberts, Rachel Bermingham, Padraic G. Fallon",PMC7986717,biomedrxiv,2021-03-09,https://doi.org/10.3389/fimmu.2021.647329,"This study investigated the role of RORα in macrophage activation during LPS-induced septic shock. RORα expression in macrophages is crucial for pro-inflammatory responses to LPS, with its absence reducing susceptibility to septic shock."
Lipopolysaccharide suppresses lung metastasis by activating CD8+ T cells despite promoting effect via cancer-associated fibroblasts,Wenwen Cui; Yun Li; Min Hu; Tong tong Zhang; Zhipeng Wang; Jiong Deng; Tong Wang,Matched: LPS-induced suppression of lung metastasis is CD8+ T cell-dependent,cat /papers/PMC13093997/content.lines --lines 69-70,2026-03-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13093997/,"Inflammation plays a dual role in tumor progression, and its overall effect depends on the complex interactions between the nature of the stimuli and the dynamic changes within the tumor microenvironm"
Macrophage ICAM-1 functions as a regulator of phagocytosis in LPS induced endotoxemia,Hanhui Zhong; Haitao Lin; Qiongni Pang; Jinling Zhuang; Xiaolei Liu; Xiaolian Li; Jinghua Liu; Jing ...,"Matched: ICAM-1 regulates LPS-induced macrophage phagocytosis, is TLR4-dependen",cat /papers/PMC7817350/content.lines --lines 57-58,2021-01-21,https://doi.org/10.1007/s00011-021-01437-2,Macrophage ICAM-1 expression was studied in LPS-induced endotoxemia. Increased ICAM-1 expression enhances macrophage phagocytosis via TLR4-mediated ROS production.
