title,authors,id,source,date,url,abstract
Effects of activation on lipoprotein lipase secretion by macrophages. Evidence for autoregulation,Matched: cat /papers/PMC2188426/content.lines --lines 5,PMC2188426,PMC,1986-10-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2188426/,Macrophage LPL secretion was studied in different activation states. Fully activated macrophages autoregulate LPL secretion by releasing an inhibitory factor.
Effect of Interactions Between Endothelial Lipase Gene Polymorphisms and Traditional Cardiovascular Risk Factors on Coronary Heart Disease Susceptibility,Chunhui He; Xingming Song; Ting He; Qing Tian; Yuhui Zhang; Halisha Airikenjiang; Dilihumaer Abulait...,Matched: 3.2 Association of Endothelial Lipase Gene Polymorphisms With Coronary,cat /papers/PMC12326425/content.lines --lines 81-105,2025-07-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12326425/,"This study investigated endothelial lipase gene polymorphisms and their interactions with cardiovascular risk factors for coronary heart disease. The rs2000813CT genotype was associated with increased CHD risk in women, with BMI showing the greatest interaction effect."
FoxA and LIPG endothelial lipase control the uptake of extracellular lipids for breast cancer growth,Felipe Slebe; Federico Rojo; Maria Vinaixa; Mar García-Rocha; Giorgia Testoni; Marc Guiu; Evarist Pl...,Matched: LIPG expression in BCa,cat /papers/PMC4822041/content.lines --lines 29-30,2016-04-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4822041/,"Breast cancer cells were studied for their uptake of extracellular lipids. This uptake, controlled by LIPG and FoxA, is essential for cancer cell proliferation."
"Lipopolysaccharide-mediated macrophage polarization, conserved pathogenesis, and implications for peripheral neuropathy: a systematic review",Leah Elson; Niels Eijkelkamp; J. Henk Coert,Matched: Adipose macrophages,cat /papers/PMC13372918/content.lines --lines 90-91,2026-07-15,https://doi.org/10.1007/s00011-026-02317-3,This systematic review synthesized evidence for a conserved lipopolysaccharide (LPS)-mediated pathogenic mechanism across diverse tissues and evaluated its potential relevance to peripheral neuropathy
LIPG endothelial lipase and breast cancer risk by subtypes,Manuela Gago-Dominguez; Carmen M. Redondo; Manuel Calaza; Marcos Matabuena; Maria A. Bermudez; Roman...,Matched: Discussion,cat /papers/PMC8129130/content.lines --lines 169-172,2021-05-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8129130/,"This study examined the association between endothelial lipase (LIPG) and breast cancer risk. Higher LIPG levels were linked to increased breast cancer risk, particularly in pre-menopausal, Luminal A, HER2-negative, and high-cholesterol women."
Expression analysis of G Protein-Coupled Receptors in mouse macrophages,Jane E Lattin; Kate Schroder; Andrew I Su; John R Walker; Jie Zhang; Tim Wiltshire; Kaoru Saijo; Chr...,Matched: LPS-regulated GPCR expression in mouse macrophages,cat /papers/PMC2394514/content.lines --lines 134-162,2008-04-29,https://doi.org/10.1186/1745-7580-4-5,"This study analyzed GPCR expression in mouse macrophages, comparing it to other cell types and LPS-stimulated macrophages. Several P2RY family members showed macrophage-specific expression or LPS-regulated changes, suggesting roles in macrophage biology and inflammation."
Lipid Metabolism in Inflammation and Immune Function,Catherine J. Andersen,PMC9002396,PMC,2022-03-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9002396/,
A Global Picture of Molecular Changes Associated to LPS Treatment in THP-1 Derived Human Macrophages by Fourier Transform Infrared Microspectroscopy,Diletta Ami; Ana Rita Franco; Valentina Artusa; Paolo Mereghetti; Francesco Peri; Antonino Natalello,Matched: 2.2. FTIR Analysis of Lipid Modifications in TDM Cells upon Exposure t,cat /papers/PMC9656053/content.lines --lines 31,2022-11-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9656053/,"Fourier transform infrared microspectroscopy analyzed THP-1 derived macrophages treated with LPS. The study identified spectral markers in lipids, proteins, and sulfated sugars, highlighting their role in inflammation."
LIPG supports adaption to oxidative stress,Gregor Leonhardt,Matched: ⁯⁯⁯,cat /papers/PMC6694707/content.lines --lines 7-10,2019-07-10,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6694707/,
ZDHHC1 downregulates LIPG and inhibits colorectal cancer growth via IGF2BP1 Palmitoylation,Qun Zhang; Zhouyuan Du; Wei Zhou; Wei Li; Qinglin Yang; Haixin Yu; Tao Liu,Matched: ZDHHC1 interacts with LIPG in CRC cells,cat /papers/PMC11405259/content.lines --lines 66-67,2024-07-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11405259/,"ZDHHC1 expression is downregulated in colorectal cancer and inhibits tumor growth. This occurs through ZDHHC1 palmitoylating IGF2BP1, which then reduces LIPG levels via m6A modification."
NCBP2 drives colorectal cancer growth and metastasis through LIPG-mediated lipid droplet accumulation,Liu Liu; Wei Lu; Shengyuan Miao; Yang Yu; Xu-bing Zhang; ShouDong Ye; Xiaoxiao Wang; Lin Liu,Matched: LIPG mRNA stability assay,cat /papers/PMC13172313/content.lines --lines 122,2026-03-24,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13172313/,"RNA-binding proteins play critical roles in RNA processing and are aberrantly expressed in colorectal cancer (CRC). Through comprehensive analysis of multiple gene expression datasets (GSE20916, GSE18"
Increased expression of endothelial lipase in symptomatic and unstable carotid plaques,Matias Trbušić; Monika Riederer; Majda Vučić; Ivo Lovričević; Božo Krušlin; Martin Gauster; Sonja Mo...,Matched: Discussion,cat /papers/PMC3296002/content.lines --lines 130-132,2011-08-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3296002/,"Endothelial lipase (EL) expression was evaluated in human carotid artery plaques. High EL expression correlated with unstable and symptomatic plaques, suggesting a role in plaque instability."
Genetic and Structure-Function Studies of Missense Mutations in Human Endothelial Lipase,Hamid Razzaghi; Anna Tempczyk-Russell; Kurt Haubold; Stephanie A. Santorico; Touraj Shokati; Uwe Chr...,Matched: LIPG-T111I variant is associated with total cholesterol and LDL-C leve,cat /papers/PMC3607615/content.lines --lines 35-52,2013-03-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3607615/,"This study genetically and functionally characterized human endothelial lipase (EL) and its variants. A common variant, T111I, was associated with elevated LDL-C, and other mutations impacted EL activity and HDL remodeling."
