title,authors,id,source,date,url,abstract
A sequential macrophage activation strategy for bone regeneration: A micro/nano strontium-releasing composite scaffold loaded with lipopolysaccharide,Jinhui Huang; Jiawei Wei; Xue Xia; Shiqi Xiao; Shue Jin; Qin Zou; Yi Zuo; Yubao Li; Jidong Li,Matched: Immune response induced by the scaffold in subcutaneous implantation m,cat /papers/PMC11063594/content.lines --lines 100-102,2024-04-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063594/,A composite scaffold sequentially releases lipopolysaccharide and strontium ions to modulate macrophage phenotypes. This strategy effectively promotes bone regeneration by balancing initial inflammation with later anti-inflammatory effects.
IL-27 neutralization enhances macrophage polarization and improves immune checkpoint efficacy,"Quentin Glaziou, Laetitia Basset, Sènan d’Almeida, Pascale Pignon, Nabila Jabrane-Ferrat, Christophe...",Matched: IL-27 neutralization during macrophage differentiation reduces immunos,cat /papers/bio_5e67bb726e21/content.lines --lines 56-58,2024-09-13,,"IL-27 neutralization was studied for its effects on tumor-associated macrophages and the tumor immune microenvironment. Blocking IL-27 repolarized macrophages, enhancing T cell responses and immune checkpoint therapy efficacy."
LPS‐Induced Inflammation Prior to Injury Exacerbates the Development of Post‐Traumatic Osteoarthritis in Mice,Melanie E Mendez; Aimy Sebastian; Deepa K Murugesh; Nicholas R Hum; Jillian L McCool; Allison W Hsia...,Matched: Cellular infiltration by type 1 macrophages is elevated in LPS‐treated,cat /papers/PMC7689775/content.lines --lines 38-39,2020-08-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7689775/,"Systemic inflammation induced by LPS before joint injury was studied in mice. Pre-injury inflammation significantly worsened post-traumatic osteoarthritis development, characterized by greater cartilage loss and bone volume reduction."
Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes,Rahul K Kollipara; Narayanan B Perumal,Matched: Classification of antibacterial and pro-inflammatory macrophage genes,cat /papers/PMC2949756/content.lines --lines 18-20,2010-09-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2949756/,"This study analyzed gene expression patterns in LPS-stimulated macrophages to identify pro-inflammatory and antibacterial genes. It found distinct transcription factor binding site motifs associated with each gene set, helping to distinguish their regulatory mechanisms."
Effect of regulating macrophage polarization phenotype on intervertebral disc degeneration,Xuefeng Hou; Yucheng Shen; Minli Sun; Bing Zhang; Jiuming Dai; Dong Chen; Zhidong Liu,Matched: M1 macrophages promoted the expression of type II collagen and Aggreca,cat /papers/PMC9609449/content.lines --lines 48-49,2022-10-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9609449/,"This study investigated how regulating macrophage polarization affects intervertebral disc degeneration. M1 macrophage polarization promotes degeneration, while minocycline and sinomenine treatments mitigated this effect."
Overview of RAW264.7 for osteoclastogensis study: Phenotype and stimuli,Lingbo Kong; Wanli Smith; Dingjun Hao,Matched: LIPOPOLYSACCHARIDE AND ITS ROLE IN RAW‐OCS INDUCTION,cat /papers/PMC6484317/content.lines --lines 26-28,2019-03-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6484317/,This paper reviews RAW264.7 cell characteristics and their use in osteoclastogenesis studies. It highlights the need for better understanding of stimuli-induced RAW-OC formation due to cell variability.
LPS Counter Regulates RNA Expression of Extracellular Proteases and Their Inhibitors in Murine Macrophages,Andreas Hald; Birgitte Rønø; Leif R. Lund; Kristoffer L. Egerod,Matched: 2.1. RAW 264.7 Cells,cat /papers/PMC3317238/content.lines --lines 17,2012-03-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3317238/,"LPS stimulation of murine macrophages was studied for its effect on extracellular protease and inhibitor gene expression. LPS differentially regulates matrix metalloproteinases and serine proteases, impacting extracellular matrix degradation."
Mathematical modelling of activation-induced heterogeneity reveals cell state transitions underpinning macrophage responses to LPS,"S. Dey, D. Boucher, J. W. Pitchford, D. Lagos *",Matched: Macrophage community AIH is dependent on LPS dose,cat /papers/bio_206e5a356c66/content.lines --lines 42-45,2021-09-19,,"This study mathematically models macrophage responses to LPS, analyzing single-cell protein expression. Macrophage hypo-responsiveness to secondary LPS challenges is driven by altered transition rates to non-responsive states."
Progranulin inhibits LPS-induced macrophage M1 polarization via NF-кB and MAPK pathways,Lianlian Liu; Hongmei Guo; Aimei Song; Jiahui Huang; Yu Zhang; Shanshan Jin; Shutong Li; Liguo Zhang...,Matched: Effect of LPS on macrophage M1 polarization and PGRN expression,cat /papers/PMC7275413/content.lines --lines 25-26,2020-06-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7275413/,Progranulin was studied for its effect on LPS-induced macrophage M1 polarization. Progranulin inhibits M1 polarization by suppressing NF-κB and MAPK pathways.
Mmu-miR-27a-5p-Dependent Upregulation of MCPIP1 Inhibits the Inflammatory Response in LPS-Induced RAW264.7 Macrophage Cells,Ying Cheng; Li Du; Hanwei Jiao; Huapei Zhu; Kailian Xu; Shiyu Guo; Qiaoyun Shi; Tianjing Zhao; Feng ...,Matched: 1. Introduction,cat /papers/PMC4534598/content.lines --lines 11,2015-07-30,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4534598/,"This study investigated the role of mmu-miR-27a-5p in LPS-induced macrophage inflammation. Mmu-miR-27a-5p directly targets MCPIP1, and its upregulation inhibits the secretion of inflammatory cytokines."
LPS Tolerance Inhibits Cellular Respiration and Induces Global Changes in the Macrophage Secretome,Joseph Gillen; Thunnicha Ondee; Devikala Gurusamy; Jiraphorn Issara-Amphorn; Nathan P. Manes; Sung H...,Matched: 3.1. LPS-Tolerant Macrophages Decrease Cellular Respiration,cat /papers/PMC7918892/content.lines --lines 34-35,2021-01-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7918892/,This study investigated metabolic and secretome changes in macrophages during LPS tolerance induction. LPS tolerance significantly reduces cellular metabolism and alters secreted proteins towards cell survival and metabolism.
STAT3 blockade ameliorates LPS-induced kidney injury through macrophage-driven inflammation,Song-Hee Lee; Kyu Hong Kim; Seong Min Lee; Seong Joon Park; Sunhwa Lee; Ran-Hui Cha; Jae Wook Lee; D...,Matched: STAT3 inhibitor alleviates LPS-induced inflammation in RAW264.7 cells,cat /papers/PMC11453053/content.lines --lines 94-95,2024-10-04,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11453053/,STAT3 blockade was studied in LPS-induced kidney injury models. Inhibiting STAT3 reduced kidney injury and fibrosis by modulating macrophage phenotypes and decreasing inflammation.
IL-27 amplifies cytokine responses to Gram-negative bacterial products and Salmonella typhimurium infection,C. Petes; N. Odoardi; S. M. Plater; N. L. Martin; K. Gee,Matched: Co-stimulation of LPS and IL-27 upregulates proinflammatory cytokine e,cat /papers/PMC6135775/content.lines --lines 14-15,2018-09-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6135775/,This study investigated IL-27's effect on human monocyte and macrophage responses to bacterial products and infection. IL-27 amplified pro-inflammatory cytokine production in response to LPS and *Salmonella typhimurium* infection.
IL-27 induces an IFN-like signature in murine macrophages which in turn modulate colonic epithelium,Caroline Andrews; Mairi H. McLean; Julie A. Hixon; Sergio M. Pontejo; Tregei Starr; Courtney Malo; M...,Matched: Discussion,cat /papers/PMC10157156/content.lines --lines 50-51,2023-04-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10157156/,"Murine macrophages were studied for their response to IL-27. IL-27 induces an IFN-like signature in macrophages, which then produce factors that affect colonic epithelium."
"Mathematical modelling of activation-induced heterogeneity in TNF, IL6, NOS2, and IL1β expression reveals cell state transitions underpinning macrophage responses to LPS",Shoumit Dey; Dave Boucher; Jon Pitchford; Dimitris Lagos,Matched: Macrophage community AIH is dependent on LPS dose,cat /papers/PMC9411976/content.lines --lines 78-79,2022-07-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9411976/,Mathematical models explored macrophage states and their responses to LPS. Macrophage hypo-responsiveness to a second LPS challenge is driven by altered transition rates between activation states.
