gene	query	search_id	date	rank	paper_id	title	verdict	status
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	27	PMC5919345	Induction of Tumor Necrosis Factor in Mice by Recombinant Human Macrophage Colony‐stimulating Factor	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	28	PMC6336827	Human TNF-Luc reporter mouse: A new model to quantify inflammatory responses	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	29	PMC5332015	Genome-wide siRNA screen of genes regulating the LPS-induced NF-κB and TNF-α responses in mouse macrophages	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	30	PMC5698820	TNF Tolerance in Monocytes and Macrophages: Characteristics and Molecular Mechanisms	no	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	31	PMC4165740	Vitamin C Mitigates Oxidative Stress and Tumor Necrosis Factor-Alpha in Severe Community-Acquired Pneumonia and LPS-Induced Macrophages	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	32	PMC5332009	Genome-wide siRNA screen of genes regulating the LPS-induced TNF-α response in human macrophages	no	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	33	PMC4259568	Inhibiting TNF-α signaling does not attenuate induction of endotoxin tolerance	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	34	PMC4898755	Investigating the Role of TNF-α and IFN-γ Activation on the Dynamics of iNOS Gene Expression in LPS Stimulated Macrophages	no	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	35	PMC3827119	Role of Protein Tyrosine Phosphatase Non-Receptor Type 7 in the Regulation of TNF-α Production in RAW 264.7 Macrophages	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	36	PMC3964895	Upregulating Nonneuronal Cholinergic Activity Decreases TNF Release from Lipopolysaccharide-Stimulated RAW264.7 Cells	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	37	PMC2199123	The Macrophage Scavenger Receptor Type A Is Expressed by Activated Macrophages and Protects the Host Against Lethal Endotoxic Shock	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	38	PMC5431130	Lipopolysaccharide-induced NF-κB nuclear translocation is primarily dependent on MyD88, but TNFα expression requires TRIF and MyD88	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	39	PMC3333514	Monocyte normal immune response to LPS stimulation	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	40	PMC3871562	Estrogen-Induced Nongenomic Calcium Signaling Inhibits Lipopolysaccharide-Stimulated Tumor Necrosis Factor α Production in Macrophages	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	41	PMC3217009	Pre-Treatment of Recombinant Mouse MFG-E8 Downregulates LPS-Induced TNF-α Production in Macrophages via STAT3-Mediated SOCS3 Activation	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	42	PMC3184169	LITAF Mediation of Increased TNF-α Secretion from Inflamed Colonic Lamina Propria Macrophages	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	43	PMC1383482	Modulation of Tumor Necrosis Factor by Microbial Pathogens	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	44	PMC1079929	Unaltered TNF-α production by macrophages and monocytes in diet-induced obesity in the rat	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	45	PMC4427353	Globular Adiponectin Causes Tolerance to LPS-Induced TNF-α Expression via Autophagy Induction in RAW 264.7 Macrophages: Involvement of SIRT1/FoxO3A Axis	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	46	PMC3157435	Lipopolysaccharide and Tumor Necrosis Factor Regulate Parkin Expression via Nuclear Factor-Kappa B	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	47	PMC6953048	LPS Inhibits Fatty Acid Absorption in Enterocytes through TNF-α Secreted by Macrophages	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	48	PMC4770305	Intracellular NAD+ levels are associated with LPS-induced TNF-α release in pro-inflammatory macrophages	no	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	49	PMC7878383	The Threshold Effect: Lipopolysaccharide-Induced Inflammatory Responses in Primary Macrophages Are Differentially Regulated in an iRhom2-Dependent Manner	yes	ok
Tnf	Tnf (tumor necrosis factor) LPS macrophage	s_49059bb1	2026-09-25T13:15:58Z	50	PMC7086208	microRNA-15a-5p participates in sepsis by regulating the inflammatory response of macrophages and targeting TNIP2	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	1	PMC4188127	“Of Mice and Men”: Arginine Metabolism in Macrophages	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	2	PMC7905073	Nitric oxide produced by NOS2 copes with the cytotoxic effects of superoxide in macrophages	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	3	PMC6245571	Species-Specific Transcriptional Regulation of Genes Involved in Nitric Oxide Production and Arginine Metabolism in Macrophages	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	4	PMC8146495	Lipopolysaccharide-Induced Nitric Oxide and Prostaglandin E2 Production Is Inhibited by Tellimagrandin II in Mouse and Human Macrophages	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	5	PMC7851796	Dataset on the differentiation of THP-1 monocytes to LPS inducible adherent macrophages and their capacity for NO/iNOS signaling	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	6	PMC4049611	A Defective TLR4 Signaling for IFN-β Expression Is Responsible for the Innately Lower Ability of BALB/c Macrophages to Produce NO in Response to LPS as Compared to C57BL/6	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	7	PMC12592619	Neutrophilic granule protein promotes lipopolysaccharide-induced iNOS/NO expression via JAK2/STAT1 signaling pathway and augments bacteria clearance of macrophages	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	8	PMC4284740	Pheophytin a Inhibits Inflammation via Suppression of LPS-Induced Nitric Oxide Synthase-2, Prostaglandin E2, and Interleukin-1β of Macrophages	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	9	PMC2365621	Modulation of nitric oxide synthase activity in macrophages	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	10	PMC3891534	Anti-Inflammatory Cytokine Interleukin-4 Inhibits Inducible Nitric Oxide Synthase Gene Expression in the Mouse Macrophage Cell Line RAW264.7 through the Repression of Octamer-Dependent Transcription	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	11	PMC1698482	Inhibition of inducible Nitric Oxide Synthase by a mustard gas analog in murine macrophages	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	12	PMC10898816	Internal ribosomal entry site-mediated translational activity of nitric oxide synthase 2	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	13	PMC9368968	Hypoxia Aggravates Inhibition of Alveolar Epithelial Na-Transport by Lipopolysaccharide-Stimulation of Alveolar Macrophages	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	14	PMC5751240	Lipopolysaccharide-Induced Nitric Oxide, Prostaglandin E2, and Cytokine Production of Mouse and Human Macrophages Are Suppressed by Pheophytin-b	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	15	PMC5955621	Mannan-induced Nos2 in macrophages enhances IL-17–driven psoriatic arthritis by innate lymphocytes	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	16	PMC2811838	The inhibitory effect of quercitrin gallate on iNOS expression induced by lipopolysaccharide in Balb/c mice	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	17	PMC2191051	Promoter of the mouse gene encoding calcium-independent nitric oxide synthase confers inducibility by interferon gamma and bacterial lipopolysaccharide	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	18	PMC4191211	Nitric Oxide Synthase: Non-Canonical Expression Patterns	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	19	PMC13029237	Formulation of Gamma-Oryzanol Encapsulated Nanoparticles and Their Modulation Effects on Inducible Nitric Oxide Synthase and Nitric Oxide in LPS-Stimulated RAW 264.7 Macrophages	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	20	PMC2190891	Lipopolysaccharide-induced selective priming effects on tumor necrosis factor alpha and nitric oxide production in mouse peritoneal macrophages	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	21	PMC4088763	Nitric oxide synthase 2-derived NO in endotoxemia is not sufficient to cause hemodynamic effects	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	22	PMC5967330	Macrophage inducible nitric oxide synthase circulates inflammation and promotes lung carcinogenesis	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	23	PMC6920088	Inducible nitric oxide synthase-derived extracellular nitric oxide flux regulates proinflammatory responses at the single cell level	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	24	PMC12572803	Nitroalkene inhibition of pro-inflammatory macrophage effector function via modulation of signaling metabolite levels	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	25	PMC4577833	NOS1-derived nitric oxide promotes NF-κB transcriptional activity through inhibition of suppressor of cytokine signaling-1	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	26	PMC8480887	Transcriptome profiling reveals new insights into the roles of neuronal nitric oxide synthase on macrophage polarization towards classically activated phenotype	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	27	PMC4009253	Crocin Suppresses LPS-Stimulated Expression of Inducible Nitric Oxide Synthase by Upregulation of Heme Oxygenase-1 via Calcium/Calmodulin-Dependent Protein Kinase 4	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	28	PMC4629269	Neocryptotanshinone inhibits lipopolysaccharide-induced inflammation in RAW264.7 macrophages by suppression of NF-κB and iNOS signaling pathways	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	29	PMC3311437	EP2 and EP4 receptors on muscularis resident macrophages mediate LPS-induced intestinal dysmotility via iNOS upregulation through cAMP/ERK signals	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	30	PMC4189263	Inhibition of inducible nitric oxide synthase and osteoclastic differentiation by Atractylodis Rhizoma Alba extract	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	31	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	32	PMC4484635	Tissue inflammation and nitric oxide-mediated alterations in cardiovascular function are major determinants of endotoxin-induced insulin resistance	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	33	PMC1904226	Malarial pigment haemozoin, IFN-gamma, TNF-alpha, IL-1beta and LPS do not stimulate expression of inducible nitric oxide synthase and production of nitric oxide in immuno-purified human monocytes	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	34	PMC7239028	Relevance of inducible nitric oxide synthase for immune control of Mycobacterium avium subspecies paratuberculosis infection in mice	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	35	PMC5703549	Para-hydroxyphenylpyruvate inhibits the pro-inflammatory stimulation of macrophage preventing LPS-mediated nitro-oxidative unbalance and immunometabolic shift	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	36	PMC4149512	Expression of Inducible Nitric Oxide Synthase (iNOS) in Microglia of the Developing Quail Retina	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	37	PMC3246759	New Role for L-Arginine in Regulation of Inducible Nitric-Oxide-Synthase-Derived Superoxide Anion Production in Raw 264.7 Macrophages	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	38	PMC3767636	Inorganic Polyphosphate Suppresses Lipopolysaccharide-Induced Inducible Nitric Oxide Synthase (iNOS) Expression in Macrophages	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	39	PMC4247207	The impact of human and mouse differences in NOS2 gene expression on the brain’s redox and immune environment	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	40	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	41	PMC150509	Activation of macrophage nuclear factor-κB and induction of inducible nitric oxide synthase by LPS	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	42	PMC4378362	Analysis of the transcriptional networks underpinning the activation of murine macrophages by inflammatory mediators	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	43	PMC5010197	Platelet Supernatant Suppresses LPS-Induced Nitric Oxide Production from Macrophages Accompanied by Inhibition of NF-κB Signaling and Increased Arginase-1 Expression	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	44	PMC3897658	Arginase-1 Deficiency Regulates Arginine Concentrations and NOS2-Mediated NO Production during Endotoxemia	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	45	PMC12719530	Multiparametric cardiac magnetic resonance identifies macrophage nitric oxide synthase 2-mediated benefits of preventive sodium-glucose cotransporter 2 inhibition in a mouse model of metabolic heart disease	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	46	PMC11547330	Selective PPARδ Agonist GW501516 Protects Against LPS-Induced Macrophage Inflammation and Acute Liver Failure in Mice via Suppressing Inflammatory Mediators	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	47	PMC5288713	Epigenetic regulation of nitric oxide synthase 2, inducible (Nos2) by NLRC4 inflammasomes involves PARP1 cleavage	yes	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	48	bio_fa5a225b8aad	Effective macrophage clearance of Klebsiella pneumoniae requires the inducible nitric oxide synthase iNOS and is independent of reactive oxygen species generated by NADPH oxidase	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	49	PMC9736592	The Inhibition of the Inducible Nitric Oxide Synthase Enhances the DPSC Mineralization under LPS-Induced Inflammation	no	ok
Nos2	Nos2 (nitric oxide synthase 2, inducible) LPS macrophage	s_3a2e13bc	2026-09-25T13:15:58Z	50	PMC7102244	Cell-Specific Nitric Oxide Synthase-Isoenzyme Expression and Regulation in Response to Endotoxin in Intact Rat Lungs	yes	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	1	PMC2188743	Endothelins, peptides with potent vasoactive properties, are produced by human macrophages	yes	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	2	PMC7779813	Nlrp3, Csf3, and Edn1 in Macrophage Response to Saturated Fatty Acids and Modified Low-Density Lipoprotein	yes	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	3	PMC12429320	Rodent Models of Lung Disease: A Road Map for Translational Research	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	4	PMC2365438	Endothelin-1 stimulates human monocytes in vitro to release TNF-α , IL-1β and IL-6	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	5	PMC7858588	Macrophages enhance lipopolysaccharide induced apoptosis via Ang1 and NF-κB pathways in human umbilical vein endothelial cells	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	6	PMC4753051	Systemic and Splanchnic Lipopolysaccharide and Endothelin-1 Plasma Levels in Liver Cirrhosis before and after Transjugular Intrahepatic Portosystemic Shunt	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	7	PMC5373621	Correction: Alternatively Activated (M2) Macrophage Phenotype Is Inducible by Endothelin-1 in Cultured Human Macrophages	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	8	PMC2629980	Preferential recruitment of neutrophils by endothelin-1 in acute lung inflammation induced by lipopolysaccharide or cigarette smoke	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	9	PMC6881566	Enhanced Endothelin A and B Receptor Expression and Receptor-Mediated Vasoconstriction in Rat Mesenteric arteries after Lipopolysaccharide Challenge	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	10	PMC5112853	Alternatively Activated (M2) Macrophage Phenotype Is Inducible by Endothelin-1 in Cultured Human Macrophages	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	11	PMC6144854	Effect of Human Umbilical Vein Endothelial Cells on Immune Responses of Lipopolysaccharide-Induced THP1 Macrophages	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	12	PMC10634087	Extracellular vesicles derived from endothelial cells modulate macrophage phenotype in vitro	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	13	PMC13483658	miR-379-5p serves as a biomarker and regulates sepsis-associated acute kidney injury via targeting EDN1	no	ok
Edn1	Edn1 (endothelin 1) LPS macrophage	s_154c5889	2026-09-25T13:15:58Z	14	PMC7053374	Corrigendum: Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
