title,authors,id,source,date,url,abstract
Mice Genetically Hyporesponsive to Lipopolysaccharide (LPS) Exhibit a Defect in Endocytic Uptake of LPS and Ceramide,Nathalie Thiéblemont; Samuel D. Wright,Matched: Macrophage Isolation and Culture Conditions.,cat /papers/PMC2196359/content.lines --lines 16,1997-06-16,https://doi.org/10.1084/jem.185.12.2095,This study investigated LPS uptake in genetically hyporesponsive mice. These mice show a defect in the vesicular transport of LPS and ceramide.
Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes,Rahul K Kollipara; Narayanan B Perumal,Matched: Classification of antibacterial and pro-inflammatory macrophage genes,cat /papers/PMC2949756/content.lines --lines 18-20,2010-09-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2949756/,"This study analyzed gene expression patterns in LPS-stimulated macrophages to identify pro-inflammatory and antibacterial genes. It found distinct transcription factor binding site motifs associated with each gene set, helping to distinguish their regulatory mechanisms."
Lipopolysaccharide uptake is augmented in lipopolysaccharide‐tolerant mouse macrophage‐like cells via increased CD14 expression,Saeka Nishihara; Takayuki Manabe; Mika Jouta; Kiyoshi Kawasaki,Matched: LPS endocytosis is enhanced in LPS‐tolerant RAW264.7 cells compared wi,cat /papers/PMC13398632/content.lines --lines 48-49,2026-04-26,https://doi.org/10.1002/2211-5463.70261,"Lipopolysaccharide (LPS) tolerance can be recognized as a modulation of innate immune responses rather than merely a hyporesponsiveness to LPS, with CD14 being crucial for both LPS uptake and LPS sign"
Translation control of TAK1 mRNA by hnRNP K modulates LPS-induced macrophage activation,Anke Liepelt; Jana C. Mossanen; Bernd Denecke; Felix Heymann; Rebecca De Santis; Frank Tacke; Gernot...,Matched: Identification of hnRNP K-associated mRNAs affected in macrophage LPS,cat /papers/PMC4024643/content.lines --lines 21-23,2014,https://doi.org/10.1261/rna.042788.113,"This study investigated how hnRNP K regulates TAK1 mRNA translation. Macrophage activation releases hnRNP K, relieving repression and promoting TAK1 synthesis for an inflammatory response."
The ion channel CALHM6 controls bacterial infection‐induced cellular cross‐talk at the immunological synapse,Sara Danielli; Zhongming Ma; Eirini Pantazi; Amrendra Kumar; Benjamin Demarco; Fabian A Fischer; Ush...,"Matched: CALHM6 channel facilitates ATP release from activated macrophages but,",cat /papers/PMC10068325/content.lines --lines 60,2023-03-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10068325/,"CALHM6's role in regulating early innate control of Listeria monocytogenes infection was studied in mice. CALHM6 facilitates ATP release at the macrophage-NK cell synapse, controlling NK cell activation kinetics."
LPS Tolerance Inhibits Cellular Respiration and Induces Global Changes in the Macrophage Secretome,Joseph Gillen; Thunnicha Ondee; Devikala Gurusamy; Jiraphorn Issara-Amphorn; Nathan P. Manes; Sung H...,Matched: 3.1. LPS-Tolerant Macrophages Decrease Cellular Respiration,cat /papers/PMC7918892/content.lines --lines 34-35,2021-01-27,https://doi.org/10.3390/biom11020164,This study investigated metabolic and secretome changes in macrophages during LPS tolerance induction. LPS tolerance significantly reduces cellular metabolism and alters secreted proteins towards cell survival and metabolism.
LPS inhibits TRIM65 expression in macrophages and C57BL/6J mouse by activating the ERK1/2 signaling pathway,Xufang Zeng; Xinxin Deng; Yuqi Ni; Hongfeng Bi; Meiling Jiang; Dan Wang; Pengzhi Dong; Yunfei Xiao; ...,Matched: Cell treatment,cat /papers/PMC10068263/content.lines --lines 28-31,2023-03-14,https://doi.org/10.3892/etm.2023.11887,"LPS treatment was studied for its effect on TRIM65 expression in macrophages and mice. LPS inhibits TRIM65 expression via the ERK1/2 pathway, and TRIM65 knockout exacerbates inflammatory cytokine production."
LPS adsorption and inflammation alleviation by polymyxin B-modified liposomes for atherosclerosis treatment,Huiwen Liu; Honglan Wang; Qiyu Li; Yiwei Wang; Ying He; Xuejing Li; Chunyan Sun; Onder Ergonul; Füsu...,Matched: Inhibitive effect of PLPs on LPS-induced macrophage activation,cat /papers/PMC10501887/content.lines --lines 58-59,2023-06-13,https://doi.org/10.1016/j.apsb.2023.06.005,"Polymyxin B-modified liposomes were developed to adsorb lipopolysaccharide (LPS) for atherosclerosis treatment. This approach reduced inflammation, stabilized plaques, and attenuated atherosclerosis progression by targeting circulating LPS."
"Mathematical modelling of activation-induced heterogeneity in TNF, IL6, NOS2, and IL1β expression reveals cell state transitions underpinning macrophage responses to LPS",Shoumit Dey; Dave Boucher; Jon Pitchford; Dimitris Lagos,Matched: Macrophage community AIH is dependent on LPS dose,cat /papers/PMC9411976/content.lines --lines 78-79,2022-07-25,https://doi.org/10.12688/wellcomeopenres.17557.2,Mathematical models explored macrophage states and their responses to LPS. Macrophage hypo-responsiveness to a second LPS challenge is driven by altered transition rates between activation states.
Free Fatty Acids and LPS Synergistically Promote Macrophage M1 Polarization and Insulin Resistance Via FTO-Mediated CSF1 Degradation,Xiaohui Xiao; Junhao Zhao; Guiwen Ye; Hui Li; Xiuji Huang,Matched: FFA + LPS Mediates Macrophage M1 Polarization by Upregulating FTO,cat /papers/PMC12847160/content.lines --lines 51-52,2026-01-08,https://doi.org/10.1007/s10753-025-02369-3,This study investigated how free fatty acids and LPS promote macrophage M1 polarization and insulin resistance. These factors synergistically induce insulin resistance by promoting M1 polarization via FTO-mediated CSF1 degradation.
Alleviative Effect of Geniposide on Lipopolysaccharide-Stimulated Macrophages via Calcium Pathway,Hyun-Ju Kim; Wansu Park,Matched: 3. Discussion,cat /papers/PMC10855527/content.lines --lines 32,2024-01-31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10855527/,Geniposide's effect on LPS-stimulated macrophages was studied using various assays. Geniposide alleviates inflammation in these cells by modulating the calcium pathway.
Laminarin Alleviates Acute Lung Injury Induced by LPS Through Inhibition of M1 Macrophage Polarisation,Liming Zeng; Jieyu Zhang; Rongrong Song; Xinhuai Dong; Zibo Wei; Xiaoyan Li; Xiaokang Zeng; Jie Yao,Matched: Discussion,cat /papers/PMC11882389/content.lines --lines 83-84,2025-03-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11882389/,Laminarin was studied for its effects on lipopolysaccharide-induced acute lung injury in mice. Laminarin alleviates lung injury by inhibiting M1 macrophage polarization through the HIF-1α signaling pathway.
miR-106a Targets Anoctamin 1 (ANO1) to Regulate Lipopolysaccharide (LPS)-Induced Inflammatory Response in Macrophages,Junfeng Heng; Dingye Wu; Shiqi Lu; Yiming Zhao,Matched: miR-106a level is increased and ANO1 level is downregulated in LPS-tre,cat /papers/PMC7556292/content.lines --lines 55,2020-10-10,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7556292/,"This study investigated miR-106a and ANO1's role in LPS-induced inflammation in macrophages. MiR-106a targets ANO1 to regulate this inflammatory response, suggesting therapeutic potential."
Macrophage–Bacteria Interactions—A Lipid-Centric Relationship,Ooiean Teng; Candice Ke En Ang; Xue Li Guan,Matched: Glycolipids—Lipopolysaccharides (LPS),cat /papers/PMC5742358/content.lines --lines 47,2017-12-20,https://doi.org/10.3389/fimmu.2017.01836,"This review examines how macrophages and bacteria interact through lipid metabolism. Manipulating host lipids is a key bacterial strategy, offering potential therapeutic targets for infections."
RNA-Binding Proteins in the Control of LPS-Induced Macrophage Response,Dirk H. Ostareck; Antje Ostareck-Lederer,Matched: Introduction,cat /papers/PMC6369361/content.lines --lines 9-10,2019-02-04,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6369361/,"This review examines RNA-binding proteins (RBPs) like TTP, HUR, TIAR, and hnRNP K in LPS-induced macrophage responses. These RBPs globally regulate inflammation-related gene expression, impacting signaling and cytokine production."
