title,authors,id,source,date,url,abstract
PGE2 suppression of innate immunity during mucosal bacterial infection,Mallory Agard; Saja Asakrah; Lisa A. Morici,Matched: Macrophages,cat /papers/PMC3748320/content.lines --lines 20,2013-08-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3748320/,"This review examines how prostaglandin E2 (PGE2) influences innate immunity during bacterial infections. Bacterial pathogens induce PGE2 to suppress protective immune responses, suggesting PGE2 inhibition as a potential therapeutic strategy."
Inhibition of microsomal prostaglandin E synthase-1 ameliorates acute lung injury in mice,Malarvizhi Gurusamy; Saeed Nasseri; Dileep Reddy Rampa; Huiying Feng; Dongwon Lee; Anton Pekcec; Hen...,Matched: Discussion,cat /papers/PMC8351447/content.lines --lines 69-71,2021-08-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8351447/,"A selective mPGES-1 inhibitor, BI 1029539, was tested in mouse models of acute lung injury and sepsis. This inhibitor reduced lung inflammation and injury, and prolonged survival in sepsis."
Migrasome-transported PTGES amplifies the PGE2 cascade in SPP1+ macrophages to drive oral leukoplakia carcinogenesis,Ming-Jing Jiang; Hao-Yu Zhou; Yu-Ting Bai; Xiao-Jie Chen; Gang Zhou,Matched: Migrasome-transported PTGES triggered macrophage PGE2 cascade to media,cat /papers/PMC13216351/content.lines --lines 45-46,2026-04-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13216351/,"Oral leukoplakia (OLK) is a common oral potentially malignant disorder with a significant risk of transforming into oral squamous cell carcinoma (OSCC), yet the mechanisms remain poorly understood. He"
A PGE2-MEF2A axis enables context-dependent control of inflammatory gene expression,Francesco Cilenti; Giulia Barbiera; Nicoletta Caronni; Dario Iodice; Elisa Montaldo; Simona Barresi;...,Matched: PGE2 antagonizes LPS-induced gene expression ex vivo and in vivo,cat /papers/PMC8362890/content.lines --lines 29-30,2021-08-10,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8362890/,"This study investigated how PGE2 controls inflammatory gene expression in macrophages. It found that PGE2, via MEF2A, antagonizes LPS-induced inflammatory genes, particularly type I interferons."
Differences in PGE2 Production between Primary Human Monocytes and Differentiated Macrophages: Role of IL-1β and TRIF/IRF3,Yukinori Endo; Ksenia Blinova; Tatiana Romantseva; Hana Golding; Marina Zaitseva,Matched: Macrophages from caspase-1 KO mice produced PGE2 but not IL-1β in resp,cat /papers/PMC4037220/content.lines --lines 53-55,2014-05-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4037220/,"This study investigated PGE₂ production in human monocytes and macrophages stimulated by TLR agonists. TLR4 agonists induce PGE₂ in LPS-primed monocytes via IL-1β and TRIF/IRF3, while TLR2 agonists do so independently."
Augmented liver inflammation in a microsomal prostaglandin E synthase 1 (mPGES-1)-deficient diet-induced mouse NASH model,Janin Henkel; Charles Dominic Coleman; Anne Schraplau; Korinna Jöhrens; Thomas Siegfried Weiss; Wenk...,Matched: Discussion,cat /papers/PMC6208405/content.lines --lines 47-50,2018-10-31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6208405/,This study investigated the role of mPGES-1 in a mouse model of NASH. Ablating mPGES-1 worsened inflammation and hepatocyte apoptosis by increasing TNF-α.
Lipopolysaccharide-Induced Nitric Oxide and Prostaglandin E2 Production Is Inhibited by Tellimagrandin II in Mouse and Human Macrophages,Chun-Yu Lin; Shih-Han Kao; Ling-Chien Hung; Hsin-Ju Chien; Wen-Hung Wang; Yu-Wei Chang; Yen-Hsu Chen,Matched: 3.6. Effects of TGII on PGE2 Production in CD14+ Monocyte-Derived Macr,cat /papers/PMC8146495/content.lines --lines 48,2021-04-30,https://doi.org/10.3390/life11050411,Tellimagrandin II was studied for its anti-inflammatory effects on macrophages stimulated by lipopolysaccharide. TGII significantly inhibited nitric oxide and prostaglandin E2 production by reducing key inflammatory signaling pathways.
Integrated Proteomics and Metabolomics Analyses Reveal That Phosphatidylethanolamine Reprograms Macrophage Immunometabolism and Attenuates LPS-Driven Inflammation,Tatiana Maurício; Bruno Neves; M. Rosário Domingues; Pedro Domingues,Matched: Functional and Pathway Reprogramming of Macrophages by PE Species,cat /papers/PMC13140139/content.lines --lines 69-70,2026-04-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13140139/,"Phosphatidylethanolamine (PE) reprograms macrophage metabolism. It enhances antioxidant defenses and lipid metabolism, while attenuating lipopolysaccharide-induced inflammation by downregulating key inflammatory signaling pathways."
EP2 and EP4 receptors on muscularis resident macrophages mediate LPS-induced intestinal dysmotility via iNOS upregulation through cAMP/ERK signals,Tsuyoshi Tajima; Takahisa Murata; Kosuke Aritake; Yoshihiro Urade; Masaki Michishita; Toshiyuki Mats...,PMC3311437,American Journal of Physiology - Gastrointestinal and Liver Physiology,2011-12-08,https://doi.org/10.1152/ajpgi.00264.2011,"Muscularis resident macrophages mediate LPS-induced intestinal dysmotility via iNOS upregulation. This occurs through EP2 and EP4 receptor activation, leading to cAMP/ERK signaling."
Phagocytosis is differentially regulated by LPS in M1- and M2-like macrophages via PGE 2  formation and EP4 signaling,"Rebecca Kirchhoff, Michel André Chromik, Nils Helge Schebb *",Matched: Phagocytosis is differentially modulated by LPS in M1- and M2-like mac,cat /papers/bio_bcc561746c3c/content.lines --lines 48-49,2024-09-29,,"Phagocytosis was studied in M1 and M2 macrophages, measuring arachidonic acid cascade products. LPS increased phagocytosis in M2 cells, mediated by PGE2 and EP4 signaling suppressing this process."
Regulation of Pro-Inflammatory Macrophage Polarization via Lipid Nanoparticles Mediated Delivery of Anti-Prostaglandin-E2 siRNA,Ahmad Almatroudi; Mohammed A. Alsahli; Mansoor Ali Syed; Amjad Ali Khan; Arshad Husain Rahmani,Matched: 4. Discussion,cat /papers/PMC9856913/content.lines --lines 50-51,2022-12-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9856913/,"Lipid nanoparticles delivered anti-PGE2 siRNA to macrophages, reducing pro-inflammatory markers. This approach effectively controls macrophage polarization for treating acute inflammation."
"Lipopolysaccharide-Induced Nitric Oxide, Prostaglandin E2, and Cytokine Production of Mouse and Human Macrophages Are Suppressed by Pheophytin-b",Chun-Yu Lin; Wen-Hung Wang; Shin-Huei Chen; Yu-Wei Chang; Ling-Chien Hung; Chung-Yi Chen; Yen-Hsu Ch...,Matched: 4.10. Statistical Analysis,cat /papers/PMC5751240/content.lines --lines 63-66,2017-12-06,https://doi.org/10.3390/ijms18122637,"Pheophytin-b was studied for its anti-inflammatory effects on lipopolysaccharide-stimulated macrophages. It suppressed nitric oxide, prostaglandin E2, and cytokine production by inhibiting STAT-1 and PI3K/Akt pathways."
PGE2 Augments Inflammasome Activation and M1 Polarization in Macrophages Infected With Salmonella Typhimurium and Yersinia enterocolitica,Austin E. F. Sheppe; Evangel Kummari; Alyssa Walker; Angela Richards; Winnie W. Hui; Jung Hwa Lee; L...,Matched: PGE2 Modulates Macrophage Polarization While Increasing IL-1β and IL-1,cat /papers/PMC6220063/content.lines --lines 119-121,2018-10-31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6220063/,"This study investigated eicosanoid production in macrophages infected with Salmonella Typhimurium and Yersinia enterocolitica. PGE2 enhances inflammasome activation and M1 polarization, potentially aiding bacterial clearance."
Nuclear prostaglandin E synthase 3 promotes hepatocellular carcinoma growth with immunosuppressive macrophage polarization via the SP1/TGF-β axis,Nianfei Wang; Wei Chen; Shumin Shen; Jian Qi; Shanghu Wang; Rong Wang; Ming Li; Zixiang Chen; Jiangm...,Matched: Discussion,cat /papers/PMC13018494/content.lines --lines 60-62,2026-03-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13018494/,Hepatocellular carcinoma (HCC) is characterized by the synchronization of tumor cell proliferation and an immunosuppressive microenvironment. Decoupling these interconnected processes represents a maj
Differential expression of E-type prostanoid receptors 2 and 4 in microglia stimulated with lipopolysaccharide,Ester Bonfill-Teixidor; Amaia Otxoa-de-Amezaga; Miriam Font-Nieves; M. Glòria Sans-Fons; Anna M. Pla...,Matched: COX-2 mediates the production of PGE2 in glial cells exposed to LPS,cat /papers/PMC5234110/content.lines --lines 68-69,2017-01-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5234110/,"This study examined E-type prostanoid receptor expression and function in microglia stimulated with lipopolysaccharide. PGE2, acting primarily through EP4 and EP2 receptors, suppressed LPS-induced TNF-α production and modulated other inflammatory pathways in microglia."
