title,authors,id,source,date,url,abstract
Protective role of aconitate decarboxylase 1 in neuroinflammation-induced dysfunctions of the paraventricular thalamus and sleepiness,Jianjun Chang; Zijie Li; Hui Yuan; Xuejiao Wang; Jingyi Xu; Pingting Yang; Ling Qin,Matched: Acod1 induction in PVT microglia of LPS-treated mice,cat /papers/PMC11551151/content.lines --lines 35-36,2024-11-10,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11551151/,This study investigated the role of aconitate decarboxylase 1 (Acod1) in neuroinflammation-induced sleepiness. Acod1 in the paraventricular thalamus protects against inflammation-induced sleepiness by regulating microglia activation and neuronal function.
Sustained Antigen Stimulation to Evoke and Study Negative feedback Systems responsible for Self-Tolerance/Tumor Immune Escape and transition to the M2 macrophage,"Elizabeth A. Mazzio, Andrew S Barnes, Ramesh B Badisa, Selina F Darling-Reed, Karam FA Soliman *",Matched: -IRG1/ACOD1,cat /papers/bio_28cf1b287b4e/content.lines --lines 89,2025-04-13,,"Sustained antigen stimulation was used to induce negative feedback in immunocompetent cells. This process leads to immune escape, characterized by elevated checkpoints and suppressed host defense mechanisms."
Dopamine as an endogenous regulator of innate immunity in sepsis,Haichao Wang; Rui Kang; Daolin Tang,Matched: Novel role of DA in the regulation of ACOD1 expression,cat /papers/PMC12283268/content.lines --lines 25-26,2025-07-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12283268/,This paper investigates dopamine's role in regulating the innate immune response during sepsis. Dopamine is found to be a critical regulator of aconitate decarboxylase 1 (ACOD1) in sepsis.
Human iPSC-derived alveolar macrophages reveal macrophage subtype functions of itaconate in M. tuberculosis defense,Adam S. Krebs; Tomi Lazarov; Anthony T. Reynolds; Kimberly A. Dill-McFarland; Abigail Xie; James M. ...,Matched: ACOD1 immunoblotting.,cat /papers/PMC13041677/content.lines --lines 78,2026-03-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13041677/,Human iPSC-derived alveolar macrophages show itaconate is crucial for controlling *M. tuberculosis* growth. Itaconate dampens inflammatory responses in monocyte-derived macrophages but not alveolar macrophages. This highlights distinct roles for itaconate in different human macrophage subtypes during infection.
Identification of a metabolic–immune crosstalk in Still’s disease: monocyte/macrophage-derived immunometabolite itaconate dictates hepatic immunopathology via the CXCL10–CD8 T cell axis,Junna Ye; Fan Wang; Zhuochao Zhou; Jinchao Jia; Ziang Wu; Yijun You; Nadiem Atiq; Yutong Su; Huihui ...,Matched: ACOD1 dictates systemic disease manifestations and hepatic immunopatho,cat /papers/PMC13324752/content.lines --lines 68,2026-06-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13324752/,"Still’s disease (SD) is a chronic and systemic autoinflammatory disorder, with the possibility of resulting in life-threatening complications, including macrophage activation syndrome (MAS). The metab"
Inflammation-associated monocytes express ACOD1 to curtail inflammatory behaviour in IBD and experimental colitis,"Gareth-Rhys Jones *, Broc Drury, Tobi Alegbe, Monika Krzak, Lizi M Hegarty, Tim Raine, Adam Bryne, C...",Matched: ACOD1 regulates monocyte behaviour in inflammation,cat /papers/bio_ed41946f7176/content.lines --lines 50-51,2024-11-15,,"This study identified inflammation-associated monocytes (IAMs) in human IBD and experimental colitis. These IAMs express ACOD1, which curtails their inflammatory cytokine production."
Identification of novel protein biomarkers of macrophage polarization using comparative proteomic analyses of murine primary macrophages,"Baolong Liu, Phuong Linh Nguyen, Pengfei Li, Michael J Naldrett, Sophie Alvarez, Jiujiu Yu",Matched: Discussion,cat /papers/PMC12576133/content.lines --lines 68-69,2025-10-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12576133/,"Murine macrophages were polarized into M1 and M2 states and their proteomes compared. Clec4e and Cd72 were identified as new biomarkers for murine M1 and M2 macrophages, respectively, with Gbp2 and Acod1 also identified as shared M1 biomarkers."
Control of immune cell signaling by the immuno-metabolite itaconate,Roland Lang; Md Nur A Alam Siddique,Matched: Induction of ACOD1 expression,cat /papers/PMC10938597/content.lines --lines 16-18,2024-02-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10938597/,"This review summarizes how the immune-metabolite itaconate, produced by macrophages, modulates immune cell signaling and metabolism. Itaconate targets multiple proteins, influencing inflammatory and adaptive immune responses, offering potential therapeutic applications."
Macrophages inhibit  Coxiella burnetii  by the ACOD1-itaconate pathway for containment of Q fever,"Lisa Kohl, Md. Nur A Alam Siddique, Barbara Bodendorfer, Raffaela Berger, Annica Preikschat, Christo...",Matched: Introduction,cat /papers/bio_3de035726f50/content.lines --lines 28-29,2022-05-10,,The ACOD1-itaconate pathway in macrophages was studied for its role in controlling Coxiella burnetii infection. This pathway is essential for restricting bacterial replication and can be therapeutically exploited to reduce pathogen load.
A neuroimmune pathway drives bacterial infection,Nian Wang; Jiao Liu; Runliu Wu; Feng Chen; Ruoxi Zhang; Chunhua Yu; Herbert Zeh; Xianzhong Xiao; Hai...,Matched: Dopamine inhibits LPS-induced ACOD1 up-regulation,cat /papers/PMC12047438/content.lines --lines 24-25,2025-05-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12047438/,"This study explored a neuroimmune pathway linking neurotransmitters to bacterial infection. Dopamine inhibits ACOD1 expression, which normally promotes immunosuppression in sepsis, and its modulation offers a potential therapeutic target."
Stromal cell-derived itaconate promotes endometriosis via macrophage NRF2 and lysosomal pH modulation,Zhaoyang Zhong; Shuang Wang; Qianhui Ren; Xue Jiao; Le Xu; Xiaoyu Dong; Na Li; Hongwei Guan; Ran Chu...,Matched: Abstract,cat /papers/PMC12969035/content.lines --lines 1-18,2026-02-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12969035/,"Stromal cells in endometriosis produce excess itaconate, which is taken up by macrophages. This itaconate suppresses macrophage inflammation and phagocytosis by modulating NRF2 and lysosomal pH. Inhibiting itaconate production reduces endometriosis lesion growth."
Borrelia burgdorferi initiates early transcriptional re-programming in macrophages that supports long-term suppression of inflammation,Tanja Petnicki-Ocwieja; Julie E. McCarthy; Urmila Powale; P. Kent Langston; Jennifer D. Helble; Lind...,Matched: Acod1 is highly up-regulated in primary infection,cat /papers/PMC10783791/content.lines --lines 60,2023-12-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10783791/,"Macrophages exposed to *Borrelia burgdorferi* undergo transcriptional reprogramming, leading to sustained suppression of inflammation. This reprogramming involves genes like Acod1, which plays a role in Lyme carditis."
Itaconate suppresses atherosclerosis by activating a Nrf2-dependent antiinflammatory response in macrophages in mice,Jianrui Song; Yanling Zhang; Ryan A. Frieler; Anthony Andren; Sherri Wood; Daniel J. Tyrrell; Peter ...,Matched: Acod1 in macrophages protects mice from atherogenesis.,cat /papers/PMC10849764/content.lines --lines 49,2024-02-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10849764/,Itaconate was studied for its role in atherosclerosis in mice. Itaconate suppresses atherosclerosis by activating a Nrf2-dependent anti-inflammatory response in macrophages.
Endogenous itaconate is not required for particulate matter-induced NRF2 expression or inflammatory response,Kaitlyn A Sun; Yan Li; Angelo Y Meliton; Parker S Woods; Lucas M Kimmig; Rengül Cetin-Atalay; Robert...,Matched: Particulate matter induces aconitate decarboxylase 1 (Acod1) and produ,cat /papers/PMC7185992/content.lines --lines 19,2020-04-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7185992/,"This study investigated the role of endogenous itaconate in particulate matter-induced inflammation and NRF2 expression. Endogenous itaconate was found to be unnecessary for these responses, though exogenous itaconate showed anti-inflammatory effects."
Itaconate suppresses neonatal intestinal inflammation via metabolic reprogramming of M1 macrophage,Shuchen Huangfu; Chaoting Lan; Sitao Li; Huijuan Wang; Chun Yan; Yuling Yang; Bowen Tian; Yide Mu; P...,Matched: ACOD1 in macrophages protects mice from NEC,cat /papers/PMC12268792/content.lines --lines 41-42,2025-07-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12268792/,"Itaconate's role in neonatal intestinal inflammation was studied, revealing its protective effects. Itaconate suppresses M1 macrophage polarization, mitigating inflammation and improving intestinal barrier integrity in NEC models."
