title,authors,id,source,date,url,abstract
Acetylation of mitogen-activated protein kinase phosphatase-1 inhibits Toll-like receptor signaling,Wangsen Cao; Clare Bao; Elizaveta Padalko; Charles J. Lowenstein,Matched: HDAC inhibitors decrease LPS activation of NOS2 expression,cat /papers/PMC2413043/content.lines --lines 14-15,2008-06-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2413043/,"Mitogen-activated protein kinase phosphatase-1 (MKP-1) acetylation was studied in Toll-like receptor signaling. Acetylation enhances MKP-1's ability to inhibit MAPK signaling, reducing inflammation."
Activation of macrophage nuclear factor-κB and induction of inducible nitric oxide synthase by LPS,Ying-Hua Li; Zhong-Qun Yan; Annelie Brauner; Kjell Tullus,Matched: LPS stimulated NO production and iNOS expression,cat /papers/PMC150509/content.lines --lines 40-44,2002-09-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC150509/,"This study investigated how LPS activates macrophage NF-κB and iNOS, and how steroids affect these processes. LPS induces iNOS expression and NO production via NF-κB activation, which is suppressed by dexamethasone and budesonide."
Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages,Sara Soudi; Ahmad Zavaran-Hosseini; Zuhair Muhammad Hassan; Masoud Soleimani; Fatemeh Jamshidi Adega...,Matched: Nitric oxide measurement,cat /papers/PMC3660024/content.lines --lines 50-52,2013-05-05,,Peritoneal macrophages from BALB/c and C57BL/6 mice were stimulated with LPS to compare their responses. Different mouse strains exhibit distinct cytokine profiles and functional activities when exposed to LPS.
Neutrophilic granule protein promotes lipopolysaccharide-induced iNOS/NO expression via JAK2/STAT1 signaling pathway and augments bacteria clearance of macrophages,Lixing Tian; Shuangqin Yin; Jing Wang; Hongyan Xiao; Tianyin Kuang; Li Luo; Shengxiang Ao; Jing Zhou...,Matched: RNA sequencing revealed that Nos2 (iNOS gene) and NGP exhibited positi,cat /papers/PMC12592619/content.lines --lines 55-56,2025-11-06,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12592619/,"Neutrophilic granule protein (NGP) was studied for its role in macrophage response to lipopolysaccharide (LPS). NGP enhances LPS-induced nitric oxide production via the JAK2/STAT1 pathway, promoting bacterial clearance."
Dataset on the differentiation of THP-1 monocytes to LPS inducible adherent macrophages and their capacity for NO/iNOS signaling,Adem Ozleyen; Yakup Berkay Yilmaz; Tugba Boyunegmez Tumer,Matched: Data Description,cat /papers/PMC7851796/content.lines --lines 27-38,2021-01-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7851796/,This study details optimized conditions for differentiating THP-1 monocytes into adherent macrophages and inducing inflammatory responses. The differentiated cells exhibit significant NO/iNOS signaling and altered expression of pro-inflammatory genes upon LPS stimulation.
Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages,Marco Orecchioni; Yanal Ghosheh; Akula Bala Pramod; Klaus Ley,Matched: Introduction,cat /papers/PMC6543837/content.lines --lines 14-15,2019-05-24,https://doi.org/10.3389/fimmu.2019.01084,This study compared gene expression in *in vivo* M1/M2 macrophages with *in vitro* classically/alternatively activated macrophages. The findings indicate that *in vivo* M1/M2 polarization is not equivalent to *in vitro* activation states.
Acute exacerbation of idiopathic pulmonary fibrosis model by small amount of lipopolysaccharide in rats,Hikaru Miyamoto; Shigekazu Takemura; Yukiko Minamiyama; Takuma Tsukioka; Michihito Toda; Noritoshi N...,Matched: Infiltration of macrophage and NOS2 in the lung,cat /papers/PMC8921716/content.lines --lines 53-54,2021-10-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8921716/,"A rat model was developed to study acute exacerbation of idiopathic pulmonary fibrosis. A small amount of lipopolysaccharide exacerbated bleomycin-induced lung injury, suggesting a role for macrophage-derived nitric oxide."
Wheatgrass inhibits the lipopolysaccharide-stimulated inflammatory effect in RAW 264.7 macrophages,Somesh Banerjee; Parul Katiyar; Vijay Kumar; Bhairavnath Waghmode; Sandip Nathani; Vengadesan Krishn...,Matched: Introduction,cat /papers/PMC8320646/content.lines --lines 11-12,2021-02-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8320646/,"Wheatgrass extract was studied for its anti-inflammatory effects on LPS-stimulated macrophages. The extract inhibited nitric oxide, reactive oxygen species, and pro-inflammatory markers, with molecular docking suggesting COX-2 inhibition."
Transcriptional profiling of the LPS induced NF-κB response in macrophages,Omar Sharif; Viacheslav N Bolshakov; Stephanie Raines; Peter Newham; Neil D Perkins,Matched: Analysis of LPS-induced gene expression in the THP-1 macrophage cell l,cat /papers/PMC1781469/content.lines --lines 26,2007-01-12,https://doi.org/10.1186/1471-2172-8-1,"This study profiled gene expression in macrophages after LPS exposure. LPS induced a dynamic, time-dependent transcriptional response, with THP-1 cells closely mimicking primary macrophages."
Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes,Rahul K Kollipara; Narayanan B Perumal,Matched: Classification of antibacterial and pro-inflammatory macrophage genes,cat /papers/PMC2949756/content.lines --lines 18-20,2010-09-21,https://doi.org/10.1186/1745-7580-6-5,"This study analyzed gene expression patterns in LPS-stimulated macrophages to identify pro-inflammatory and antibacterial genes. It found distinct transcription factor binding site motifs associated with each gene set, helping to distinguish their regulatory mechanisms."
Lipopolysaccharide-induced selective priming effects on tumor necrosis factor alpha and nitric oxide production in mouse peritoneal macrophages,Matched: cat /papers/PMC2190891/content.lines --lines 5,PMC2190891,PMC,1993-02-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2190891/,"Macrophages were precultured with low-dose LPS, then restimulated. This pretreatment selectively primes macrophages for differential responses to subsequent stimuli, rather than causing total refractoriness."
Nitroalkene inhibition of pro-inflammatory macrophage effector function via modulation of signaling metabolite levels,Emily R. Stevenson; James P. O’Brien; Allison M. Manuel; Crystal E. Uvalle; Gregory J. Buchan; Steve...,Matched: Pharmacological inhibition of NOS2 by NO2-OA and 1400W inhibits NO pro,cat /papers/PMC12572803/content.lines --lines 24-25,2025-10-16,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12572803/,"Nitroalkene NO₂-OA was studied for its effect on pro-inflammatory macrophage metabolism and function. NO₂-OA inhibits macrophage pro-inflammatory responses by altering central carbon metabolism, reducing succinate levels, and destabilizing HIF1α."
Phenolic-Enriched Fractions of Rubus buergeri Attenuate LPS-Induced Nitric Oxide Production and Inflammatory Gene Expression in Macrophages,Theophilus Bhatti; Hong-Yi Xiang; Jihyun Lee; Ji-Yeong Bae; Jinu Kim,Matched: 3.7. Effects of Major Phenolic Compounds of RBE on LPS-Induced Nos2 mR,cat /papers/PMC13204866/content.lines --lines 53,2026-05-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13204866/,"Rubus buergeri Miq., a wild species native to Jeju Island (Republic of Korea), is a relatively understudied plant with potential as a source of bioactive phenolic compounds. This study investigated th"
Innate Resistance to Leishmania amazonensis Infection in Rat Is Dependent on NOS2,Yun-Fu Chen; Si-Fei Yu; Chang-You Wu; Na Wu; Jia Shen; Juan Shen; Jiang-Mei Gao; Yan-Zi Wen; Geoff H...,Matched: NOS2 Activity Is Essential for Rat Peritoneal Macrophage Resistance Ag,cat /papers/PMC8586549/content.lines --lines 48-49,2021-10-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8586549/,This study investigated the role of NOS2 in rat resistance to *Leishmania amazonensis*. The findings indicate that NOS2-dependent nitric oxide production is crucial for innate resistance to this infection.
The Sur1-Trpm4 channel regulates NOS2 transcription in TLR4-activated microglia,David B. Kurland; Volodymyr Gerzanich; Jason K. Karimy; Seung Kyoon Woo; Rudi Vennekens; Marc Freich...,Matched: Sur1-Trpm4 regulates binding of NFATc1 to the Nos2 promoter,cat /papers/PMC4888589/content.lines --lines 163-165,2016-06-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4888589/,"Sur1-Trpm4 channels regulate NOS2 transcription in TLR4-activated microglia. These channels control calcineurin/NFAT signaling, impacting NO production and pro-inflammatory gene expression."
