title,authors,id,source,date,url,abstract
Motif prediction to distinguish LPS-stimulated pro-inflammatory  vs . antibacterial macrophage genes,"Rahul K Kollipara, Narayanan B Perumal",PMC2949756,Immunome Research,2010-01-01,https://doi.org/10.1186/1745-7580-6-5,"This study analyzed gene expression patterns in LPS-stimulated macrophages to identify pro-inflammatory and antibacterial genes. It found distinct transcription factor binding site motifs associated with each gene set, helping to distinguish their regulatory mechanisms."
Host-derived interleukin-1α drives tumor immunosuppression by reprogramming tumor-associated myeloid cells,Manikanda Raja Keerthi Raja; Gourab Gupta; Grace Atkinson; Katie Kathrein; Alissa Armstrong; R. Mich...,Matched: IL-1α facilitates the differentiation of immune-suppressive macrophage,cat /papers/PMC12910057/content.lines --lines 37-39,2026-01-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12910057/,"Myeloid cells are highly heterogeneous and play key roles in establishing an immunosuppressive tumor microenvironment (TME), but the mechanisms controlling their differentiation remain unclear. Using "
The Bisdioxopiperazine ICRF-193 Attenuates LPS-induced IL-1β Secretion by Macrophages,Ashleigh Brindle; Callum Bainbridge; Muganti R. Kumar; Stephen Todryk; Kay Padget,Matched: Results,cat /papers/PMC10798930/content.lines --lines 52-54,2023-09-01,https://doi.org/10.1007/s10753-023-01895-2,"ICRF-193 was tested for its effect on LPS-induced IL-1β secretion in human macrophages. The drug reduced IL-1β secretion without affecting IL1B mRNA levels, suggesting a post-transcriptional mechanism."
Potent anti-inflammatory responses: Role of hydrogen in IL-1α dominated early phase systemic inflammation,Youzhen Wei; Kun Wang; Yafang Zhang; Yi Duan; Yan Tian; Hongling Yin; Xuelian Fu; Zuan Ma; Jianjun Z...,Matched: Hydrogen significantly reduced LPS-induced increase in HIF-1α and IL-1,cat /papers/PMC10063881/content.lines --lines 70-73,2023-03-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10063881/,"Hydrogen was administered to LPS-induced inflammation models in mice and cells. Hydrogen significantly inhibited early inflammatory factor release, particularly IL-1α, suggesting a rapid anti-inflammatory mechanism."
miR-181a Regulates Inflammation Responses in Monocytes and Macrophages,Weidong Xie; Mengnan Li; Naihan Xu; Qing Lv; Nunu Huang; Jie He; Yaou Zhang,"Matched: Effects of si-IL1a on the Levels of IL1a, IL1b, IL6, and TNFa in LPS-i",cat /papers/PMC3596280/content.lines --lines 102,2013-03-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3596280/,"This study investigated miR-181a's role in monocyte and macrophage inflammation. miR-181a directly targets IL1a, reducing its expression and inflammatory factor production."
"IL-17A induces heterogeneous macrophages, and it does not alter the effects of lipopolysaccharides on macrophage activation in the skin of mice",Kozo Nakai; Yu-Ying He; Fumiko Nishiyama; Fukiko Naruse; Reiji Haba; Yoshio Kushida; Naomi Katsuki; ...,Matched: Treatment with subcutaneous IL-17A injection activated macrophages in,cat /papers/PMC5622065/content.lines --lines 36,2017-09-29,https://doi.org/10.1038/s41598-017-12756-y,This study examined how IL-17A and LPS affect macrophage activation in mouse skin. IL-17A induces heterogeneous macrophages but does not change LPS's activation effects.
Determining distinct roles of IL-1α through generation of an IL-1α knockout mouse with no defect in IL-1β expression,R.K. Subbarao Malireddi; Ratnakar R. Bynigeri; Balabhaskararao Kancharana; Bhesh Raj Sharma; Amanda ...,Matched: CRISPR-based genetic deletion of Il1a does not affect IL-1β expression,cat /papers/PMC9729281/content.lines --lines 19-20,2022-11-24,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9729281/,"A new IL-1α knockout mouse line was generated, showing normal IL-1β expression. This confirmed IL-1α's critical role in neutrophil chemoattractant KC/CXCL1 expression, independent of IL-1β."
GATA-2 Transduces LPS-Induced il-1β Gene Expression in Macrophages via a Toll-Like Receptor 4/MD88/MAPK-Dependent Mechanism,Tsu-Tuan Wu; Yu-Ting Tai; Yih-Giun Cherng; Tyng-Guey Chen; Chien-Ju Lin; Ta-Liang Chen; Huai-Chia Ch...,Matched: LPS induces IL-1β mRNA expression and activation of transcription fact,cat /papers/PMC3735524/content.lines --lines 49-50,2013-08-06,https://doi.org/10.1371/journal.pone.0072404,"LPS exposure induces IL-1β expression in macrophages, with GATA-2 translocation and activation playing a key role. This process is mediated by TLR4, MyD88, and MAPKs."
"Production of Mice Deficient in Genes for Interleukin (IL)-1α, IL-1β, IL-1α/β, and IL-1 Receptor Antagonist Shows that IL-1β Is Crucial in Turpentine-induced Fever Development and Glucocorticoid Secretion",Reiko Horai; Masahide Asano; Katsuko Sudo; Hirotaka Kanuka; Masatoshi Suzuki; Masugi Nishihara; Mich...,Matched: Mutual Induction of IL-1α and IL-1β In Vitro.,cat /papers/PMC2212263/content.lines --lines 42,1998-05-04,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2212263/,"Mice deficient in IL-1α, IL-1β, or both were generated and subjected to turpentine-induced fever. IL-1β is crucial for fever development and glucocorticoid secretion, as its absence significantly suppresses these responses."
Genome-wide siRNA screen of genes regulating the LPS-induced NF-κB and TNF-α responses in mouse macrophages,"Ning Li, Samuel Katz, Bhaskar Dutta, Zachary L. Benet, Jing Sun, Iain D.C. Fraser",PMC5332015,Scientific Data,2017-03-01,https://doi.org/10.1038/sdata.2017.8,A genome-wide siRNA screen identified genes regulating LPS-induced NF-κB and TNF-α responses in mouse macrophages. This study provides a resource for analyzing gene function in this key inflammatory pathway.
Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages,"Marco Orecchioni, Yanal Ghosheh, Akula Bala Pramod, Klaus Ley",Matched: In vivo M1(=LPS+)C57BL/6J Exclusive Genes Drive Anti-bacterial Immune,cat /papers/PMC6543837/content.lines --lines 40-43,2019-05-24,https://doi.org/10.3389/fimmu.2019.01084,This study compared gene expression in *in vivo* M1/M2 macrophages with *in vitro* classically/alternatively activated macrophages. The findings indicate that *in vivo* M1/M2 polarization is not equivalent to *in vitro* activation states.
Inflammatory responses following CRISPR modification of the nuclear localisation sequence in endogenous interleukin-1 alpha,Christopher Hoyle; Rodrigo Díaz Pino; Si Min Lai; Jack P. Green; Antony Adamson; Graham Coutts; Cath...,Matched: DISCUSSION,cat /papers/PMC13133774/content.lines --lines 36-38,2026-04-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13133774/,CRISPR editing disrupted the nuclear localization sequence of endogenous IL-1α in mice. This mutation increased pro-IL-1α protein levels without altering RNA expression or transcriptional responses. Inflammatory responses in vivo were comparable between wild-type and mutated mice.
Paracrine IL-33 Stimulation Enhances Lipopolysaccharide-Mediated Macrophage Activation,Tatsukuni Ohno; Keisuke Oboki; Hideaki Morita; Naoki Kajiwara; Ken Arae; Shizuko Tanaka; Masako Iked...,Matched: Abstract,cat /papers/PMC3073971/content.lines --lines 1-20,2011-04-11,https://doi.org/10.1371/journal.pone.0018404,This study investigated the role of IL-33 in lipopolysaccharide (LPS)-mediated macrophage activation. Macrophage activation by LPS is enhanced by paracrine IL-33 signaling.
Analysis of the transcriptional networks underpinning the activation of murine macrophages by inflammatory mediators,"Sobia Raza, Mark W. Barnett, Zohar Barnett-Itzhaki, Ido Amit, David A. Hume, Tom C. Freeman",PMC4378362,PMC,2014-08-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378362/,Transcriptomic data was analyzed to understand macrophage activation by inflammatory mediators. The LPS response can be divided into more co-regulated gene subsets than previously thought.
Induction of interleukin 1 alpha mRNA during the antigen-dependent interaction of sensitized T lymphoblasts with macrophages,"[2.2s, saved to s_e202e116]",Matched: Abstract,cat /papers/PMC2188962/content.lines --lines 1-3,1988-07-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2188962/,"This study investigated IL-1 alpha mRNA induction in macrophages interacting with T lymphoblasts. Antigen-specific T lymphoblasts, but not mitogen-stimulated T cells, induced IL-1 alpha mRNA in macrophages, requiring MHC class II recognition."
