gene	query	search_id	date	rank	paper_id	title	verdict	status
Nos2	Nos2 LPS macrophage	s_41f6df11	2026-09-24T17:55:31Z	18	PMC8320646	Wheatgrass inhibits the lipopolysaccharide-stimulated inflammatory effect in RAW 264.7 macrophages	no	ok
Nos2	Nos2 LPS macrophage	s_41f6df11	2026-09-24T17:55:31Z	19	PMC1781469	Transcriptional profiling of the LPS induced NF-κB response in macrophages	no	ok
Nos2	Nos2 LPS macrophage	s_41f6df11	2026-09-24T17:55:31Z	20	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes	no	ok
Nos2	Nos2 LPS macrophage	s_41f6df11	2026-09-24T17:55:31Z	21	PMC2190891	Lipopolysaccharide-induced selective priming effects on tumor necrosis factor alpha and nitric oxide production in mouse peritoneal macrophages	no	ok
Nos2	Nos2 LPS macrophage	s_41f6df11	2026-09-24T17:55:31Z	22	PMC12572803	Nitroalkene inhibition of pro-inflammatory macrophage effector function via modulation of signaling metabolite levels	no	ok
Nos2	Nos2 LPS macrophage	s_41f6df11	2026-09-24T17:55:31Z	23	PMC13204866	Phenolic-Enriched Fractions of Rubus buergeri Attenuate LPS-Induced Nitric Oxide Production and Inflammatory Gene Expression in Macrophages	no	ok
Nos2	Nos2 LPS macrophage	s_41f6df11	2026-09-24T17:55:31Z	24	PMC8586549	Innate Resistance to Leishmania amazonensis Infection in Rat Is Dependent on NOS2	no	ok
Nos2	Nos2 LPS macrophage	s_41f6df11	2026-09-24T17:55:31Z	25	PMC4888589	The Sur1-Trpm4 channel regulates NOS2 transcription in TLR4-activated microglia	yes	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	1	PMC2184939	Macrophage stimulation by bacterial lipopolysaccharides. II. Evidence for differentiation signals delivered by lipid A and by a protein rich fraction of lipopolysaccharides	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	2	bio_b06931d16f63	The orientation of choroidal macrophage polarization significantly influences the development of myopia in murine models	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	3	PMC2184936	Macrophage stimulation by bacterial lipopolysaccharides. I. Cytolytic effect on tumor target cells	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	4	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	5	PMC9456100	Lipopolysaccharide from Porphyromonas gingivalis, but Not from Porphyromonas endodontalis, Induces Macrophage M1 Profile	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	6	PMC12346749	Lipopolysaccharide-Activated Macrophages Suppress Cellular Senescence and Promote Rejuvenation in Human Dermal Fibroblasts	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	7	PMC12035103	Lipopolysaccharide preconditioning augments the antibacterial activity of renal macrophages and ameliorates acute kidney injury caused by Staphylococcus aureus bacteremia in mice	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	8	PMC9656053	A Global Picture of Molecular Changes Associated to LPS Treatment in THP-1 Derived Human Macrophages by Fourier Transform Infrared Microspectroscopy	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	9	PMC10501887	LPS adsorption and inflammation alleviation by polymyxin B-modified liposomes for atherosclerosis treatment	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	10	PMC8289208	Lipopolysaccharide from biofilm-forming Pseudomonas aeruginosa PAO1 induces macrophage hyperinflammatory responses	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	11	PMC5743190	Lipopolysaccharide-induced inflammation in monocytes/macrophages is blocked by liposomal delivery of Gi-protein inhibitor	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	12	PMC11994614	Oral and transdermal administration of lipopolysaccharide safely enhances self-healing ability through the macrophage network	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	13	PMC13199726	Exosomal miR-148a-3p from LPS-Activated Macrophages Promotes M1 Polarization and Ferroptosis-Related Characteristics of Recipient Macrophages by Reducing SLC7A11	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	14	PMC1781469	Transcriptional profiling of the LPS induced NF-κB response in macrophages	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	15	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	16	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	17	bio_206e5a356c66	Mathematical modelling of activation-induced heterogeneity reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	18	PMC7275413	Progranulin inhibits LPS-induced macrophage M1 polarization via NF-кB and MAPK pathways	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	19	PMC5742358	Macrophage–Bacteria Interactions—A Lipid-Centric Relationship	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	20	PMC12596304	AZD6738 Attenuates LPS-Induced Corneal Inflammation and Fibrosis by Modulating Macrophage Function and Polarization	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	21	PMC12847160	Free Fatty Acids and LPS Synergistically Promote Macrophage M1 Polarization and Insulin Resistance Via FTO-Mediated CSF1 Degradation	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	22	PMC7288959	BRD4 contributes to LPS-induced macrophage senescence and promotes progression of atherosclerosis-associated lipid uptake	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	23	PMC7386301	Species-Specificity of Transcriptional Regulation and the Response to Lipopolysaccharide in Mammalian Macrophages	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	24	PMC8426562	A host lipase prevents lipopolysaccharide-induced foam cell formation	no	ok
Lipg	Lipg LPS macrophage	s_f38c8baf	2026-09-24T17:55:36Z	25	PMC4024643	Translation control of TAK1 mRNA by hnRNP K modulates LPS-induced macrophage activation	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	1	bio_b06931d16f63	The orientation of choroidal macrophage polarization significantly influences the development of myopia in murine models	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	2	PMC10167635	Induction of unique macrophage subset by simultaneous stimulation with LPS and IL-4	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	3	PMC11882325	Interleukins-27 Aggravates Liver Injury by Impairing the Antimicrobial Response of Macrophages via the Promotion of Mitochondrial Dysfunction in the Context of Sepsis	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	4	PMC10091190	LPS combined with CD47mAb enhances the anti‑osteosarcoma ability of macrophages	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	5	PMC1781469	Transcriptional profiling of the LPS induced NF-κB response in macrophages	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	6	PMC2107732	INVOLVEMENT OF MACROPHAGES IN COLLAGEN RESORPTION	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	7	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	8	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	9	PMC13199726	Exosomal miR-148a-3p from LPS-Activated Macrophages Promotes M1 Polarization and Ferroptosis-Related Characteristics of Recipient Macrophages by Reducing SLC7A11	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	10	PMC12967598	IL-27 Aggravates Sepsis-Induced ARDS by Driving Macrophage Ferroptosis Through Activation of NCOA4-Mediated Ferritinophagy	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	11	PMC11063594	A sequential macrophage activation strategy for bone regeneration: A micro/nano strontium-releasing composite scaffold loaded with lipopolysaccharide	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	12	bio_5e67bb726e21	IL-27 neutralization enhances macrophage polarization and improves immune checkpoint efficacy	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	13	PMC7689775	LPS‐Induced Inflammation Prior to Injury Exacerbates the Development of Post‐Traumatic Osteoarthritis in Mice	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	14	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	15	PMC9609449	Effect of regulating macrophage polarization phenotype on intervertebral disc degeneration	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	16	PMC6484317	Overview of RAW264.7 for osteoclastogensis study: Phenotype and stimuli	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	17	PMC3317238	LPS Counter Regulates RNA Expression of Extracellular Proteases and Their Inhibitors in Murine Macrophages	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	18	bio_206e5a356c66	Mathematical modelling of activation-induced heterogeneity reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	19	PMC7275413	Progranulin inhibits LPS-induced macrophage M1 polarization via NF-кB and MAPK pathways	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	20	PMC4534598	Mmu-miR-27a-5p-Dependent Upregulation of MCPIP1 Inhibits the Inflammatory Response in LPS-Induced RAW264.7 Macrophage Cells	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	21	PMC7918892	LPS Tolerance Inhibits Cellular Respiration and Induces Global Changes in the Macrophage Secretome	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	22	PMC11453053	STAT3 blockade ameliorates LPS-induced kidney injury through macrophage-driven inflammation	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	23	PMC6135775	IL-27 amplifies cytokine responses to Gram-negative bacterial products and Salmonella typhimurium infection	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	24	PMC10157156	IL-27 induces an IFN-like signature in murine macrophages which in turn modulate colonic epithelium	no	ok
Col27a1	Col27a1 LPS macrophage	s_392a0a96	2026-09-24T17:55:39Z	25	PMC9411976	Mathematical modelling of activation-induced heterogeneity in TNF, IL6, NOS2, and IL1β expression reveals cell state transitions underpinning macrophage responses to LPS	no	ok
