title,authors,id,source,date,url,abstract
Nicotinic acetylcholine receptor-mediated effects of varenicline on LPS-elevated prostaglandin and cyclooxygenase levels in RAW 264.7 macrophages,Elif Baris; Mualla Aylin Arici; Metiner Tosun,Matched: 3.1 LPS-elevated COX and PG levels,cat /papers/PMC11163068/content.lines --lines 27-28,2024-05-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11163068/,"Varenicline was studied for its effects on LPS-induced prostaglandin and cyclooxygenase levels in macrophages. Varenicline reduced these inflammatory markers and reactive oxygen species, potentially via α7 nicotinic acetylcholine receptor activation."
Motif prediction to distinguish LPS-stimulated pro-inflammatory  vs . antibacterial macrophage genes,"Rahul K Kollipara, Narayanan B Perumal",PMC2949756,Immunome Research,2010-01-01,https://doi.org/10.1186/1745-7580-6-5,"This study analyzed gene expression patterns in LPS-stimulated macrophages to identify pro-inflammatory and antibacterial genes. It found distinct transcription factor binding site motifs associated with each gene set, helping to distinguish their regulatory mechanisms."
Phagocytosis is differentially regulated by LPS in M1- and M2-like macrophages via PGE 2  formation and EP4 signaling,"Rebecca Kirchhoff, Michel André Chromik, Nils Helge Schebb *",Matched: Phagocytosis is differentially modulated by LPS in M1- and M2-like mac,cat /papers/bio_bcc561746c3c/content.lines --lines 48-49,2024-09-29,,"Phagocytosis was studied in M1 and M2 macrophages, measuring arachidonic acid cascade products. LPS increased phagocytosis in M2 cells, mediated by PGE2 and EP4 signaling suppressing this process."
Prostaglandin E2 affects differently the release of inflammatory mediators from resident macrophages by LPS and muramyl tripeptides.,P Dieter; U Hempel; S Kamionka; A Kolada; B Malessa; E Fitzke; T A Tran-Thi,Matched: Abstract,cat /papers/PMC1781814/content.lines --lines 1-5,1999,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1781814/,"LPS and MTP-PE activate liver macrophages differently, affecting inflammatory mediator release. PGE2 regulates LPS actions but not MTP-PE actions, explaining their differing immunomodulatory effects."
Lipocalin-Like Prostaglandin D Synthase but Not Hemopoietic Prostaglandin D Synthase Deletion Causes Hypertension and Accelerates Thrombogenesis in Mice,Wen-Liang Song; Emanuela Ricciotti; Xue Liang; Tilo Grosser; Gregory R. Grant; Garret A. FitzGerald,Matched: Peritoneal Macrophage Culture.,cat /papers/PMC6226547/content.lines --lines 21,2018,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6226547/,"Lipocalin-type prostaglandin D synthase (L-PGDS) deletion in mice elevated blood pressure and accelerated thrombogenesis. This suggests L-PGDS, not hematopoietic PGDS, is crucial for vascular homeostasis."
"Pheophytin a Inhibits Inflammation via Suppression of LPS-Induced Nitric Oxide Synthase-2, Prostaglandin E2, and Interleukin-1β of Macrophages",Chun-Yu Lin; Chien-Hsing Lee; Yu-Wei Chang; Hui-Min Wang; Chung-Yi Chen; Yen-Hsu Chen,"Matched: 2.3. Effects of Pheophytin a on Prostaglandin E2 (PGE2), Cyclooxygenas",cat /papers/PMC4284740/content.lines --lines 28-29,2014-12-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4284740/,Pheophytin a was studied for its anti-inflammatory effects on macrophages. It was found to suppress key inflammatory mediators like nitric oxide and prostaglandin E2 by inhibiting specific signaling pathways.
Corrigendum: Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages,Marco Orecchioni; Yanal Ghosheh; Akula Bala Pramod; Klaus Ley,PMC7053374,Frontiers in Immunology,2020-02-25,https://doi.org/10.3389/fimmu.2020.00234,
Suppression of Heme Oxygenase-1 by Prostaglandin E2-Protein Kinase A-A-Kinase Anchoring Protein Signaling Is Central for Augmented Cyclooxygenase-2 Expression in Lipopolysaccharide-Stimulated RAW 264.7 Macrophages,Jae-Hyoung Lee; Nam-Hee Jung; Byoung-Hoon Lee; Sang-Hoon Kim; Jin Hyun Jun,Matched: DISCUSSION,cat /papers/PMC3756181/content.lines --lines 54-56,2013-08-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3756181/,"Prostaglandin E2 signaling suppresses heme oxygenase-1 in macrophages. This suppression potentiates cyclooxygenase-2 expression, creating a positive feedback loop."
15-F2t-Isoprostane Favors an Anti-Inflammatory Phenotype in RAW 264.7 Macrophages during Endotoxin Challenge,Ashley K. Putman; G. Andres Contreras,Matched: 3.3. 15-F2t-IsoP Shifts Inflammatory Gene Expression towards an Anti-I,cat /papers/PMC8945100/content.lines --lines 39,2022-03-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8945100/,15-F 2t -IsoP was studied for its effect on RAW 264.7 macrophages during an endotoxin challenge. The compound promotes an anti-inflammatory macrophage phenotype by decreasing pro-inflammatory markers and increasing anti-inflammatory ones.
Lipopolysaccharide-Induced Nitric Oxide and Prostaglandin E2 Production Is Inhibited by Tellimagrandin II in Mouse and Human Macrophages,Chun-Yu Lin; Shih-Han Kao; Ling-Chien Hung; Hsin-Ju Chien; Wen-Hung Wang; Yu-Wei Chang; Yen-Hsu Chen,Matched: 3.5. TGII Inhibits COX-2 Signaling in LPS-Activated Macrophages,cat /papers/PMC8146495/content.lines --lines 46,2021-04-30,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8146495/,Tellimagrandin II was studied for its anti-inflammatory effects on macrophages stimulated by lipopolysaccharide. TGII significantly inhibited nitric oxide and prostaglandin E2 production by reducing key inflammatory signaling pathways.
Cyclooxygenase-2 and its regulation in inflammation,Y. S. Bakhle; R. M. Botting,PMC2365800,PMC,1996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2365800/,
Differential expression of E-type prostanoid receptors 2 and 4 in microglia stimulated with lipopolysaccharide,Ester Bonfill-Teixidor; Amaia Otxoa-de-Amezaga; Miriam Font-Nieves; M. Glòria Sans-Fons; Anna M. Pla...,Matched: COX-2 mediates the production of PGE2 in glial cells exposed to LPS,cat /papers/PMC5234110/content.lines --lines 68-69,2017-01-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5234110/,"This study examined E-type prostanoid receptor expression and function in microglia stimulated with lipopolysaccharide. PGE2, acting primarily through EP4 and EP2 receptors, suppressed LPS-induced TNF-α production and modulated other inflammatory pathways in microglia."
Integrated Analysis of COX-2 and iNOS Derived Inflammatory Mediators in LPS-Stimulated RAW Macrophages Pre-Exposed to Echium plantagineum L. Bee Pollen Extract,Eduarda Moita; Angel Gil-Izquierdo; Carla Sousa; Federico Ferreres; Luís R. Silva; Patrícia Valentão...,Matched: Eicosanoid levels in culture medium,cat /papers/PMC3592834/content.lines --lines 90-92,2013-03-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3592834/,"This study investigated the anti-inflammatory and antioxidant effects of *Echium plantagineum* bee pollen extract on LPS-stimulated macrophages. The extract reduced nitric oxide and prostaglandins, indicating anti-inflammatory activity."
2-Carba cyclic phosphatidic acid inhibits lipopolysaccharide-induced prostaglandin E2 production in a human macrophage cell line,Yuki Shibaike; Mari Gotoh; Chinatsu Ogawa; Shingo Nakajima; Keisuke Yoshikawa; Tetsuyuki Kobayashi; ...,Matched: Effect of 2ccPA on inflammatory functions of PMA-treated THP-1 cells,cat /papers/PMC6651843/content.lines --lines 66-69,2019-07-19,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6651843/,2-Carba-cyclic phosphatidic acid (2ccPA) was studied for its effects on inflammation in human macrophages. 2ccPA was found to inhibit lipopolysaccharide-induced prostaglandin E2 production and reduce pro-inflammatory gene expression.
