gene	query	search_id	date	rank	paper_id	title	verdict	status
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	15	bio_206e5a356c66	Mathematical modelling of activation-induced heterogeneity reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	16	PMC9456100	Lipopolysaccharide from Porphyromonas gingivalis, but Not from Porphyromonas endodontalis, Induces Macrophage M1 Profile	no	ok
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	17	PMC10091190	LPS combined with CD47mAb enhances the anti‑osteosarcoma ability of macrophages	no	ok
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	18	PMC13261286	RETRACTION: Epinephrine Enhances the Response of Macrophages under LPS Stimulation	no	ok
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	19	PMC6396028	A novel role for myeloid endothelin-B receptors in hypertension	yes	ok
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	20	PMC7275413	Progranulin inhibits LPS-induced macrophage M1 polarization via NF-кB and MAPK pathways	no	ok
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	21	PMC13483658	miR-379-5p serves as a biomarker and regulates sepsis-associated acute kidney injury via targeting EDN1	yes	ok
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	22	PMC8290014	Erlotinib protests against LPS-induced parthanatos through inhibiting macrophage surface TLR4 expression	no	ok
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	23	PMC9411976	Mathematical modelling of activation-induced heterogeneity in TNF, IL6, NOS2, and IL1β expression reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	24	PMC10949775	Lipopolysaccharide regulation of antiinflammatory tristetraprolin family and proinflammatory gene expression in mouse macrophages	no	ok
Edn1	Edn1 LPS macrophage	s_665b0f34	2026-09-24T19:08:14Z	25	PMC7779813	Nlrp3, Csf3, and Edn1 in Macrophage Response to Saturated Fatty Acids and Modified Low-Density Lipoprotein	yes	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	1	PMC12766987	Calhm6 Governs Macrophage Polarization Through Chp1‐Camk4‐Creb1 Axis and Ectosomal Delivery in Inflammatory Responses	yes	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	2	PMC4199742	HDAC6 Deacetylase Activity Is Critical for Lipopolysaccharide-Induced Activation of Macrophages	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	3	PMC12130849	Macrophages release neuraminidase and cleaved calreticulin for programmed cell removal	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	4	bio_b06931d16f63	The orientation of choroidal macrophage polarization significantly influences the development of myopia in murine models	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	5	PMC13372918	Lipopolysaccharide-mediated macrophage polarization, conserved pathogenesis, and implications for peripheral neuropathy: a systematic review	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	6	PMC10167635	Induction of unique macrophage subset by simultaneous stimulation with LPS and IL-4	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	7	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	8	PMC9656053	A Global Picture of Molecular Changes Associated to LPS Treatment in THP-1 Derived Human Macrophages by Fourier Transform Infrared Microspectroscopy	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	9	PMC1781469	Transcriptional profiling of the LPS induced NF-κB response in macrophages	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	10	PMC5484384	Ionized calcium‐binding adaptor molecule 1 positive macrophages and HO‐1 up‐regulation in intestinal muscularis resident macrophages	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	11	PMC2196359	Mice Genetically Hyporesponsive to Lipopolysaccharide (LPS) Exhibit a Defect in Endocytic Uptake of LPS and Ceramide	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	12	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	13	PMC13398632	Lipopolysaccharide uptake is augmented in lipopolysaccharide‐tolerant mouse macrophage‐like cells via increased CD14 expression	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	14	PMC4024643	Translation control of TAK1 mRNA by hnRNP K modulates LPS-induced macrophage activation	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	15	PMC10068325	The ion channel CALHM6 controls bacterial infection‐induced cellular cross‐talk at the immunological synapse	yes	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	16	PMC7918892	LPS Tolerance Inhibits Cellular Respiration and Induces Global Changes in the Macrophage Secretome	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	17	PMC10068263	LPS inhibits TRIM65 expression in macrophages and C57BL/6J mouse by activating the ERK1/2 signaling pathway	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	18	PMC10501887	LPS adsorption and inflammation alleviation by polymyxin B-modified liposomes for atherosclerosis treatment	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	19	PMC9411976	Mathematical modelling of activation-induced heterogeneity in TNF, IL6, NOS2, and IL1β expression reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	20	PMC12847160	Free Fatty Acids and LPS Synergistically Promote Macrophage M1 Polarization and Insulin Resistance Via FTO-Mediated CSF1 Degradation	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	21	PMC10855527	Alleviative Effect of Geniposide on Lipopolysaccharide-Stimulated Macrophages via Calcium Pathway	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	22	PMC11882389	Laminarin Alleviates Acute Lung Injury Induced by LPS Through Inhibition of M1 Macrophage Polarisation	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	23	PMC7556292	miR-106a Targets Anoctamin 1 (ANO1) to Regulate Lipopolysaccharide (LPS)-Induced Inflammatory Response in Macrophages	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	24	PMC5742358	Macrophage–Bacteria Interactions—A Lipid-Centric Relationship	no	ok
Calhm6	Calhm6 LPS macrophage	s_1c7fed24	2026-09-24T19:08:14Z	25	PMC6369361	RNA-Binding Proteins in the Control of LPS-Induced Macrophage Response	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	1	PMC4199742	HDAC6 Deacetylase Activity Is Critical for Lipopolysaccharide-Induced Activation of Macrophages	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	2	PMC7379312	Histone deacetylase 2 is essential for LPS‐induced inflammatory responses in macrophages	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	3	PMC6359123	Histone Deacetylation Inhibitors as Therapy Concept in Sepsis	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	4	PMC12539210	Histone deacetylase 7 mediates lipopolysaccharide-inducible mitochondrial fission in macrophages	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	5	PMC10096759	Inhibitory Effects of Ginsenoside Compound K on Lipopolysaccharide-Stimulated Inflammatory Responses in Macrophages by Regulating Sirtuin 1 and Histone Deacetylase 4	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	6	PMC7573361	HDAC3 Mediates the Inflammatory Response and LPS Tolerance in Human Monocytes and Macrophages	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	7	PMC11221109	Myeloid-specific Hdac10 deletion protects against LPS-induced acute lung injury via P62 acetylation at lysine 165	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	8	PMC5763578	Histone deacetylase 2 (HDAC2) attenuates lipopolysaccharide (LPS)-induced inflammation by regulating PAI-1 expression	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	9	PMC7725280	Dichotomous Engagement of HDAC3 Activity Governs Inflammatory Responses	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	10	PMC6359378	Expression of Histidine Decarboxylase and Its Roles in Inflammation	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	11	PMC13493966	Sympathetic signaling activation alleviated acute respiratory distress syndrome via the HDC/SLC7A11 axis in lipopolysaccharide-induced macrophages	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	12	PMC12395717	HDAC2 mediates the activation of macrophage in sepsis induced lung injury via regulating the acetylation of SOX2 and the transcription of STAMP2	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	13	PMC8358884	Histone deacetylase 9 deficiency exaggerates uterine M2 macrophage polarization	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	14	PMC8120827	Lactobacillus rhamnosus HDB1258 modulates gut microbiota-mediated immune response in mice with or without lipopolysaccharide-induced systemic inflammation	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	15	PMC6026695	Degradation of histone deacetylase 4 via the TLR4/JAK/STAT1 signaling pathway promotes the acetylation of high mobility group box 1 (HMGB1) in lipopolysaccharide‐activated macrophages	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	16	PMC10316655	HDAC3 promotes macrophage pyroptosis via regulating histone deacetylation in acute lung injury	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	17	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	18	PMC4568921	Histone deacetylase 5 regulates the inflammatory response of macrophages	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	19	PMC8289208	Lipopolysaccharide from biofilm-forming Pseudomonas aeruginosa PAO1 induces macrophage hyperinflammatory responses	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	20	PMC13372918	Lipopolysaccharide-mediated macrophage polarization, conserved pathogenesis, and implications for peripheral neuropathy: a systematic review	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	21	PMC12748187	LPS mediates cuproptosis and inflammation in THP-1 macrophages through HKDC1	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	22	PMC8147777	Phenotypic and Functional Heterogeneity of Low-Density and High-Density Human Lung Macrophages	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	23	PMC10167635	Induction of unique macrophage subset by simultaneous stimulation with LPS and IL-4	no	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	24	PMC6821885	Lipopolysaccharide-induced expansion of histidine decarboxylase-expressing Ly6G+ myeloid cells identified by exploiting histidine decarboxylase BAC-GFP transgenic mice	yes	ok
Hdc	Hdc LPS macrophage	s_50b538fb	2026-09-24T19:08:14Z	25	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	1	PMC9456100	Lipopolysaccharide from Porphyromonas gingivalis, but Not from Porphyromonas endodontalis, Induces Macrophage M1 Profile	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	2	PMC7275413	Progranulin inhibits LPS-induced macrophage M1 polarization via NF-кB and MAPK pathways	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	3	bio_b06931d16f63	The orientation of choroidal macrophage polarization significantly influences the development of myopia in murine models	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	4	PMC12847160	Free Fatty Acids and LPS Synergistically Promote Macrophage M1 Polarization and Insulin Resistance Via FTO-Mediated CSF1 Degradation	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	5	PMC10653702	Gut microbiota and tumor-associated macrophages: potential in tumor diagnosis and treatment	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	6	PMC13372918	Lipopolysaccharide-mediated macrophage polarization, conserved pathogenesis, and implications for peripheral neuropathy: a systematic review	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	7	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	8	PMC3505865	Gut-derived lipopolysaccharide augments adipose macrophage accumulation but is not essential for impaired glucose or insulin tolerance in mice	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	9	PMC9656053	A Global Picture of Molecular Changes Associated to LPS Treatment in THP-1 Derived Human Macrophages by Fourier Transform Infrared Microspectroscopy	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	10	PMC12605410	Targeting the LPS-STING axis: neomycin restores STING-mediated anti-tumor immune suppression and inhibits tumor growth	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	11	PMC11401823	Tropomodulin1 exacerbates inflammatory response in macrophages by negatively regulating LPS-induced TLR4 endocytosis	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	12	PMC4024643	Translation control of TAK1 mRNA by hnRNP K modulates LPS-induced macrophage activation	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	13	PMC1781469	Transcriptional profiling of the LPS induced NF-κB response in macrophages	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	14	PMC8369701	Pharmacological activation of rev-erbα suppresses LPS-induced macrophage M1 polarization and prevents pregnancy loss	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	15	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	16	PMC11994614	Oral and transdermal administration of lipopolysaccharide safely enhances self-healing ability through the macrophage network	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	17	PMC12548463	LPS/TLR4-activated M1-polarized macrophage-derived exosomes enhance IBV vaccine efficacy in chickens	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	18	PMC10160506	BushenHuoxue decoction suppresses M1 macrophage polarization and prevents LPS induced inflammatory bone loss by activating AMPK pathway	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	19	PMC12035103	Lipopolysaccharide preconditioning augments the antibacterial activity of renal macrophages and ameliorates acute kidney injury caused by Staphylococcus aureus bacteremia in mice	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	20	PMC11882389	Laminarin Alleviates Acute Lung Injury Induced by LPS Through Inhibition of M1 Macrophage Polarisation	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	21	PMC3897530	Btk Regulates Macrophage Polarization in Response to Lipopolysaccharide	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	22	PMC10750081	CD163 protein inhibits lipopolysaccharide-induced macrophage transformation from M2 to M1 involved in disruption of the TWEAK–Fn14 interaction	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	23	PMC7809447	Ultra-purification of Lipopolysaccharides reveals species-specific signalling bias of TLR4: importance in macrophage function	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	24	PMC9662278	Tuberous Sclerosis Complex 1 Deficiency in Macrophages Promotes Unclassical Inflammatory Response to Lipopolysaccharide In Vitro and Dextran Sodium Sulfate-Induced Colitis in Mice	no	ok
Tarm1	Tarm1 LPS macrophage	s_81fa956b	2026-09-24T19:08:14Z	25	PMC7918892	LPS Tolerance Inhibits Cellular Respiration and Induces Global Changes in the Macrophage Secretome	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	1	PMC12622418	Constitutive Androstane Receptor in Macrophages Regulates Toll‐Like Receptor 4‐Mediated Innate Immune Responses Against Endotoxemic Liver Injury	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	2	PMC3660024	Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	3	bio_b06931d16f63	The orientation of choroidal macrophage polarization significantly influences the development of myopia in murine models	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	4	bio_24b6555f70b8	Hydroxycarboxylic acid receptor 2 (HCAR2/GPR109A) expression and signaling promotes the maintenance of an immunoinhibitory retinal environment	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	5	PMC2949756	Motif prediction to distinguish LPS-stimulated pro-inflammatory vs. antibacterial macrophage genes	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	6	PMC1781469	Transcriptional profiling of the LPS induced NF-κB response in macrophages	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	7	PMC12035103	Lipopolysaccharide preconditioning augments the antibacterial activity of renal macrophages and ameliorates acute kidney injury caused by Staphylococcus aureus bacteremia in mice	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	8	PMC6543837	Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	9	PMC7379312	Histone deacetylase 2 is essential for LPS‐induced inflammatory responses in macrophages	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	10	PMC6199307	LncRNA HOTAIR regulates lipopolysaccharide-induced cytokine expression and inflammatory response in macrophages	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	11	PMC13253848	Dysregulation of macrophage lipid metabolism underlies intracellular bacterial neuroinvasion	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	12	PMC12562522	HCX3 Mitigates LPS-Induced Inflammatory Responses in Macrophages by Suppressing the Activation of the NF-κB Signaling Pathway	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	13	PMC9411976	Mathematical modelling of activation-induced heterogeneity in TNF, IL6, NOS2, and IL1β expression reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	14	PMC12957811	Anti-inflammatory and polarization-modulating effects of Houttuynia cordata in LPS-stimulated RAW264.7 macrophages	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	15	PMC10091190	LPS combined with CD47mAb enhances the anti‑osteosarcoma ability of macrophages	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	16	PMC13398632	Lipopolysaccharide uptake is augmented in lipopolysaccharide‐tolerant mouse macrophage‐like cells via increased CD14 expression	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	17	PMC7275413	Progranulin inhibits LPS-induced macrophage M1 polarization via NF-кB and MAPK pathways	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	18	PMC10049483	Macrophage-Specific Coxsackievirus and Adenovirus Receptor Deletion Enhances Macrophage M1 Polarity in CVB3-Induced Myocarditis	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	19	PMC7918892	LPS Tolerance Inhibits Cellular Respiration and Induces Global Changes in the Macrophage Secretome	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	20	PMC5301212	Activated niacin receptor HCA2 inhibits chemoattractant-mediated macrophage migration via Gβγ/PKC/ERK1/2 pathway and heterologous receptor desensitization	yes	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	21	bio_206e5a356c66	Mathematical modelling of activation-induced heterogeneity reveals cell state transitions underpinning macrophage responses to LPS	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	22	PMC10049283	The Regulatory Roles of Ezh2 in Response to Lipopolysaccharide (LPS) in Macrophages and Mice with Conditional Ezh2 Deletion with LysM-Cre System	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	23	PMC6144854	Effect of Human Umbilical Vein Endothelial Cells on Immune Responses of Lipopolysaccharide-Induced THP1 Macrophages	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	24	PMC12413307	HCAR2 the rescue: sensing heme, steering inflammation	no	ok
Hcar2	Hcar2 LPS macrophage	s_8b34d3ac	2026-09-24T19:08:39Z	25	PMC6533032	Macrophage subsets exhibit distinct E. coli-LPS tolerisable cytokines associated with the negative regulators, IRAK-M and Tollip	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	1	PMC6377304	Loss of Solute Carrier Family 7 Member 2 Exacerbates Inflammation-Associated Colon Tumorigenesis	yes	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	2	PMC7128890	FOCIS abstract supplement	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	3	PMC6245571	Species-Specific Transcriptional Regulation of Genes Involved in Nitric Oxide Production and Arginine Metabolism in Macrophages	yes	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	4	PMC5081186	The L-Arginine Transporter Solute Carrier Family 7 Member 2 Mediates the Immunopathogenesis of Attaching and Effacing Bacteria	yes	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	5	PMC7232099	Solute Carrier Family 37 Member 2 (SLC37A2) Negatively Regulates Murine Macrophage Inflammation by Controlling Glycolysis	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	6	PMC12268560	The NF-κB-SLC7A11 axis regulates ferroptosis sensitivity in inflammatory macrophages	no	ok
Slc7a2	Slc7a2 LPS macrophage	s_a930014d	2026-09-24T19:08:39Z	7	PMC13199726	Exosomal miR-148a-3p from LPS-Activated Macrophages Promotes M1 Polarization and Ferroptosis-Related Characteristics of Recipient Macrophages by Reducing SLC7A11	no	ok
