title,authors,id,source,date,url,abstract
A macrophage-collagen fragment axis mediates subcutaneous adipose tissue remodeling in mice,Milica Vujičić; Isabella Broderick; Pegah Salmantabar; Charlène Perian; Jonas Nilsson; Carina Sihlbo...,Matched: Acute 1-wk HFD Challenge Leads to SAT Collagen Type 1 (CT1) Degradatio,cat /papers/PMC10861897/content.lines --lines 12-13,2024-02-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10861897/,"Macrophage-mediated collagen degradation is crucial for healthy adipose tissue expansion, but this function is impaired in obesity. This impairment leads to collagen fragment accumulation, which promotes fibroinflammation and macrophage proliferation."
Genetic control of the innate immune response,Christine A Wells; Timothy Ravasi; Geoffrey J Faulkner; Piero Carninci; Yasushi Okazaki; Yoshihide H...,Matched: Results and discussion,cat /papers/PMC194878/content.lines --lines 19-20,2003-06-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC194878/,"Macrophages from five inbred mouse strains were exposed to LPS to study genetic influences on immune response. Significant variation in gene expression was observed, revealing strain-specific responses and a common TLR4 signaling program."
LPS-induced down-regulation of signal regulatory protein α contributes to innate immune activation in macrophages,Xiao-Ni Kong; He-Xin Yan; Lei Chen; Li-Wei Dong; Wen Yang; Qiong Liu; Le-Xing Yu; Dan-Dan Huang; Shu...,Matched: Adoptive transfer of macrophages.,cat /papers/PMC2118489/content.lines --lines 52,2007-10-29,https://doi.org/10.1084/jem.20062611,"This study investigated the role of signal regulatory protein α (SIRPα) in macrophage immune responses to lipopolysaccharide (LPS). LPS exposure down-regulates SIRPα, which is necessary for full activation of innate immune pathways and cytokine production."
Dynamic nucleosome redistribution and increases in nucleosome sensitivity underpin THP-1 macrophage response to LPS,"Jane M Benoit, Brandon D Buck, Mahdi Khadem, Hank W Bass, Jonathan H Dennis *",Matched: Supp. Table 1,cat /papers/bio_eb0530776e54/content.lines --lines 778,2025-02-11,,"Nucleosome distribution and MNase sensitivity were assessed across macrophage promoters after LPS stimulation. A subset of immune gene promoters showed transient nucleosome redistribution, while MNase sensitivity changes were largely uncoupled from gene expression."
IL-27 induces an IFN-like signature in murine macrophages which in turn modulate colonic epithelium,Caroline Andrews; Mairi H. McLean; Julie A. Hixon; Sergio M. Pontejo; Tregei Starr; Courtney Malo; M...,Matched: Results,cat /papers/PMC10157156/content.lines --lines 16-18,2023-04-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10157156/,"Murine macrophages were studied for their response to IL-27. IL-27 induces an IFN-like signature in macrophages, which then produce factors that affect colonic epithelium."
Histatin-1 Attenuates LPS-Induced Inflammatory Signaling in RAW264.7 Macrophages,Sang Min Lee; Kyung-No Son; Dhara Shah; Marwan Ali; Arun Balasubramaniam; Deepak Shukla; Vinay Kumar...,Matched: 1. Introduction,cat /papers/PMC8345949/content.lines --lines 13,2021-07-23,https://doi.org/10.3390/ijms22157856,Histatin-1 was studied for its effects on LPS-induced inflammation in macrophages. Histatin-1 significantly reduced inflammatory mediator production and signaling pathways.
Dual regulatory effects of medical bovine collagen sponge on macrophages in vitro,Rui Wang; Yu Liu; Jingjing Chen; Zhu Meng; Weiye Ren; Wei Huang; Zhaoxu Wang; Qianqian Han,Matched: 3.4. MBCS modulates morphological and inflammatory responses in RAW264,cat /papers/PMC13405066/content.lines --lines 62,2026-07-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13405066/,"Medical bovine collagen sponges (MBCS) are extensively utilized in clinical settings for hemostasis and tissue augmentation owing to their superior biocompatibility, biodegradability and hemostatic pr"
Monocyte normal immune response to LPS stimulation,P Myrianthefs; K Venetsanou; E Grouzi; E Boutzouka; P Evagelopoulou; G Fildissis; I Spiliotopoulou; ...,PMC3333514,Critical Care,2002-03-01,https://doi.org/10.1186/cc1554,
"Flaxseed orbitides, linusorbs, inhibit LPS-induced THP-1 macrophage inflammation",Xian-Guo Zou; Youn Young Shim; Jae Youl Cho; Deok Jeong; Jian Yang; Ze-Yuan Deng; Martin J. T. Reane...,Matched: Effects of LOB2 or LOB3 on NO production by LPS-induced THP-1 macropha,cat /papers/PMC9054600/content.lines --lines 42-43,2020-06-15,https://doi.org/10.1039/c9ra09058d,"Flaxseed orbitides, linusorbs, were studied for their anti-inflammatory effects in LPS-induced THP-1 macrophages. Both linusorbs suppressed inflammatory mediators and downregulated the NF-κB pathway, with differing potencies."
LPS adsorption and inflammation alleviation by polymyxin B-modified liposomes for atherosclerosis treatment,Huiwen Liu; Honglan Wang; Qiyu Li; Yiwei Wang; Ying He; Xuejing Li; Chunyan Sun; Onder Ergonul; Füsu...,Matched: The inhibitory mechanism of PLPs on LPS-induced macrophage activation,cat /papers/PMC10501887/content.lines --lines 61-62,2023-06-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10501887/,"Polymyxin B-modified liposomes were developed to adsorb lipopolysaccharide (LPS) for atherosclerosis treatment. This approach reduced inflammation, stabilized plaques, and attenuated atherosclerosis progression by targeting circulating LPS."
CD163 deficiency facilitates lipopolysaccharide‐induced inflammatory responses and endotoxin shock in mice,Yukio Fujiwara; Koji Ohnishi; Hasita Horlad; Yoichi Saito; Daisuke Shiraishi; Hiroto Takeya; Daiki Y...,Matched: CD163 deficiency exacerbates disease severity in autoantibody‐/LPS‐ind,cat /papers/PMC7518957/content.lines --lines 36-37,2020-09-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7518957/,CD163 deficiency was studied in mouse models of endotoxin shock and arthritis. The absence of CD163 exacerbated inflammatory responses and reduced survival in endotoxin shock.
Extracellular glucose is crucially involved in the fate decision of LPS-stimulated RAW264.7 murine macrophage cells,Toshihiko Aki; Takeshi Funakoshi; Kanako Noritake; Kana Unuma; Koichi Uemura,Matched: LPS induces pro-inflammatory cytokine and M1 marker expression in RAW2,cat /papers/PMC7324593/content.lines --lines 14-15,2020-06-29,https://doi.org/10.1038/s41598-020-67396-6,This study investigated the role of extracellular glucose in LPS-stimulated macrophage pyroptosis. High glucose promotes pyroptosis by increasing intracellular methylglyoxal and suppressing HIF1α.
Lipopolysaccharide regulation of antiinflammatory tristetraprolin family and proinflammatory gene expression in mouse macrophages,Heping Cao,Matched: Effect of LPS on protein content,cat /papers/PMC10949775/content.lines --lines 46-55,2024-03-19,https://doi.org/10.1186/s13104-024-06743-6,"Lipopolysaccharide (LPS) was studied for its effects on tristetraprolin (TTP) family and proinflammatory gene expression in mouse macrophages. LPS increased TTP, TNF, and COX2 mRNA but had minimal impact on other TTP homologues and proinflammatory cytokine genes."
Leukadherin-1-Mediated Activation of CD11b Inhibits LPS-Induced Pro-inflammatory Response in Macrophages and Protects Mice Against Endotoxic Shock by Blocking LPS-TLR4 Interaction,Xiaoying Yao; Guanjun Dong; Yuzhen Zhu; Fenglian Yan; Hui Zhang; Qun Ma; Xingqin Fu; Xuehui Li; Qing...,Matched: LPS-Induced Inflammation Was Reduced in Mice Transferred With LA1- Tre,cat /papers/PMC6379471/content.lines --lines 62-63,2019-02-12,https://doi.org/10.3389/fimmu.2019.00215,"Leukadherin-1 (LA1) activates CD11b on macrophages, reducing pro-inflammatory responses and protecting mice from endotoxic shock. This protection is achieved by LA1 blocking LPS-TLR4 interaction, partly through endocytosis of TLR4."
GATA-2 Transduces LPS-Induced il-1β Gene Expression in Macrophages via a Toll-Like Receptor 4/MD88/MAPK-Dependent Mechanism,Tsu-Tuan Wu; Yu-Ting Tai; Yih-Giun Cherng; Tyng-Guey Chen; Chien-Ju Lin; Ta-Liang Chen; Huai-Chia Ch...,Matched: Toxicity of LPS to RAW 264.7 cells and peritoneal macrophages,cat /papers/PMC3735524/content.lines --lines 47,2013-08-06,https://doi.org/10.1371/journal.pone.0072404,"LPS exposure induces IL-1β expression in macrophages, with GATA-2 translocation and activation playing a key role. This process is mediated by TLR4, MyD88, and MAPKs."
Dexamethasone inhibits the LPS-induced activation of hypoxia-inducible factor 1 alpha (HIF-1α) in macrophages independently of the DUSP1-p38-TTP-HIF-1α regulatory axis,"Chloe Lockwood, Kalbinder K Daley, John D O’Neil, Katherine J Heighes, Sally A Clayton, Andrew R Cla...",Matched: Macrophage isolation and culture,cat /papers/bio_7e3cf88974c6/content.lines --lines 40-43,2025-09-19,,"Lipopolysaccharide (LPS) induces HIF-1α accumulation in macrophages via p38-mediated inactivation of TTP, which targets Hif1a mRNA. Dexamethasone inhibits LPS-induced HIF-1α independently of this axis."
MSC-secreted TGF-β regulates lipopolysaccharide-stimulated macrophage M2-like polarization via the Akt/FoxO1 pathway,Feng Liu; Haibo Qiu; Ming Xue; Shi Zhang; Xiwen Zhang; Jingyuan Xu; Jianxiao Chen; Yi Yang; Jianfeng...,Matched: LPS increased pro-inflammatory cytokine levels and induced macrophages,cat /papers/PMC6878630/content.lines --lines 65-66,2019-11-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6878630/,Mesenchymal stem cell-secreted TGF-β was studied for its role in macrophage polarization. TGF-β promotes M2-like polarization and reduces inflammation via the Akt/FoxO1 pathway.
Mineralized collagen scaffold pore architecture and glycosaminoglycan content biases anti-inflammatory macrophage phenotype,Vasiliki Kolliopoulos; Hashni E. Vidana Gamage; Maxwell Polanek; Melisande Wong Yan Ling; Angela Lin...,Matched: <h2>Mineralized collagen scaffold pore architecture and glycosaminogly,cat /papers/bio_893e218381f8/content.lines --lines 60-63,2026-03-01,,"This study investigated how scaffold pore size, alignment, and GAG content influence macrophage polarization. Smaller, aligned pores and specific GAG compositions promoted a pro-regenerative M2 macrophage phenotype."
PDX regulates inflammatory cell infiltration via resident macrophage in LPS‐induced lung injury,Yang Ye; Hua‐Wei Zhang; Hong‐Xia Mei; Hao‐Ran Xu; Shu‐Yang Xiang; Qian Yang; Sheng‐Xing Zheng; Fang ...,Matched: PDX reduced resident macrophage MIP‐2 and MCP‐1 production and release,cat /papers/PMC7521295/content.lines --lines 50-52,2020-07-31,https://doi.org/10.1111/jcmm.15679,Protectin DX (PDX) was studied for its effect on LPS-induced lung injury. PDX reduces inflammatory cell infiltration by repressing resident macrophage MCP-1 and MIP-2 expression.
LncRNA Gm26917 regulates inflammatory response in macrophages by enhancing Annexin A1 ubiquitination in LPS-induced acute liver injury,Qing Zhao; Meng-Fei Sheng; Yao-Yun Wang; Xing-Yu Wang; Wei-Yi Liu; Yuan-Yuan Zhang; Tiao-Ying Ke; Sh...,Matched: Gm26917 is induced in liver macrophages after LPS treatment,cat /papers/PMC9663662/content.lines --lines 60-61,2022-11-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9663662/,LncRNA Gm26917 was studied for its role in LPS-induced liver injury. Silencing Gm26917 protects against liver injury by enhancing Annexin A1 ubiquitination and suppressing NF-κB signaling.
Overabundance of Veillonella parvula promotes intestinal inflammation by activating macrophages via LPS-TLR4 pathway,Zhiyan Zhan; Wenxue Liu; Liya Pan; Yiwen Bao; Zhilong Yan; Li Hong,Matched: LPS-V promoted the development of intestinal inflammation through acti,cat /papers/PMC9076897/content.lines --lines 32-33,2022-05-06,https://doi.org/10.1038/s41420-022-01015-3,"This study investigated how an overabundance of *Veillonella parvula* contributes to intestinal inflammation. It was found that *V. parvula*'s LPS activates macrophages via the TLR4 pathway, promoting inflammation and damaging intestinal motility."
