title,authors,id,source,date,url,abstract
Flavonoid Apigenin Inhibits Lipopolysaccharide-Induced Inflammatory Response through Multiple Mechanisms in Macrophages,Xiaoxuan Zhang; Guangji Wang; Emily C. Gurley; Huiping Zhou,"Matched: Effect of apigenin on LPS-induced secretion of IL-6, TNF-α and IL-1β p",cat /papers/PMC4156420/content.lines --lines 69,2014-09-05,https://doi.org/10.1371/journal.pone.0107072,"Apigenin was studied for its effects on lipopolysaccharide-induced inflammation in macrophages. Apigenin inhibits pro-inflammatory cytokine production by modulating multiple signaling pathways, including NLRP3 inflammasome and ERK1/2 activation."
Responses of perivascular macrophages to circulating lipopolysaccharides in the subfornical organ with special reference to endotoxin tolerance,Shoko Morita-Takemura; Kazuki Nakahara; Sanae Hasegawa-Ishii; Ayami Isonishi; Kouko Tatsumi; Hiroaki...,Matched: Discussion,cat /papers/PMC6375194/content.lines --lines 70-72,2019-02-14,https://doi.org/10.1186/s12974-019-1431-6,Perivascular macrophages in the subfornical organ produce IL-1β in response to LPS. Endotoxin tolerance involves these macrophages ceasing IL-1β production despite LPS presence.
Inhibition of IκBβ/NFκB signaling prevents LPS-induced IL1β expression without increasing apoptosis in the developing mouse lung,Sarah McKenna; Brittany Butler; Laurie Jatana; Sankar Ghosh; Clyde J. Wright,Matched: LPS-induced IL1β expression is attenuated in AKBI and IκBβ−/− macropha,cat /papers/PMC5761659/content.lines --lines 41-42,2017-08-23,https://doi.org/10.1038/pr.2017.182,"This study investigated the effects of inhibiting IκBβ/NFκB signaling on LPS-induced IL1β expression and apoptosis in mouse lungs. Inhibiting this pathway prevents IL1β expression without increasing apoptosis, suggesting a potential therapeutic strategy for inflammatory lung injury."
Secreted Thrombospondin-1 Regulates Macrophage Interleukin-1β Production and Activation through CD47,Erica V. Stein; Thomas W. Miller; Kelly Ivins-O’Keefe; Sukhbir Kaur; David D. Roberts,Matched: LPS and TSP1 synergize to activate IL-1β,cat /papers/PMC4728557/content.lines --lines 22,2016-01-27,https://doi.org/10.1038/srep19684,"Thrombospondin-1 was studied for its role in regulating macrophage IL-1β production. It exhibits both pro- and anti-inflammatory effects on IL-1β, mediated by CD47 and other receptors."
Differential toll-like receptor signaling pathways shape IL-1β-dependent inflammatory responses in chicken macrophages,Seungyoon Roh; Tina Sørensen Dalgaard; Ngo Thuy Bao Tran; Tae Sub Park; Cheol-Heui Yun,Matched: Effects of Il-1β deficiency on LPS-induced inflammatory responses in H,cat /papers/PMC13311925/content.lines --lines 95-96,2026-06-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13311925/,"Macrophages are primary regulators of the innate immune system, integrating pattern recognition receptor (PRR) signaling and cytokine production to shape early inflammatory processes. However, the mol"
Macrophage Xanthine Oxidoreductase Links LPS Induced Lung Inflammatory Injury to NLRP3 Inflammasome Expression and Mitochondrial Respiration,"Mehdi A. Fini *, Jenifer A. Monks, Min Li, Evgenia Gerasimovskaya, Petr Paucek, Kepeng Wang, Maria G...",Matched: Macrophage XOR Contributes To LPS Induced Inflammasome Expression,cat /papers/bio_fc056c676f79/content.lines --lines 39-40,2023-07-21,,"This study investigated the role of macrophage xanthine oxidoreductase (XOR) in LPS-induced lung injury. Macrophage-specific XOR ablation reduced lung injury, NLRP3 inflammasome expression, and shifted macrophages to a glycolytic phenotype."
Gram-negative bacterial LPS induced poor uterine receptivity and implantation failure in mouse: alterations in IL-1beta expression in the preimplantation embryo and uterine horns.,Kaushik Deb; Madan Mohan Chaturvedi; Yogesh Kumar Jaiswal,Matched: Abstract,cat /papers/PMC1784569/content.lines --lines 1-5,2005,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1784569/,"Gram-negative bacterial LPS was administered to pregnant mice to study its effects on uterine receptivity and implantation. LPS altered uterine tissue, increased macrophage infiltration, and changed IL-1beta expression in embryos and uterine horns, leading to implantation failure."
IL-1α and IL-1β-producing macrophages populate lung tumor lesions in mice,Michela Terlizzi; Chiara Colarusso; Ada Popolo; Aldo Pinto; Rosalinda Sorrentino,Matched: Lung tumor-derived macrophages release IL-1α after LPS stimulation,cat /papers/PMC5295423/content.lines --lines 33,2016-08-12,https://doi.org/10.18632/oncotarget.11276,"Lung tumor lesions in mice were found to be populated by macrophages that produce IL-1α and IL-1β. This production, regulated by the NLRP3 inflammasome and caspase-11/caspase-1, promotes tumor growth."
Involvement of the p38 MAPK-NLRC4-Caspase-1 Pathway in Ionizing Radiation-Enhanced Macrophage IL-1β Production,Ji Sue Baik; You Na Seo; Young-Choon Lee; Joo Mi Yi; Man Hee Rhee; Moon-Taek Park; Sung Dae Kim,Matched: 2.1. IR Enhances NO and IL-1β Production in LPS-Stimulated RAW264.7 Ma,cat /papers/PMC9698243/content.lines --lines 19-20,2022-11-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9698243/,"Ionizing radiation enhances IL-1β production in LPS-treated macrophages via the p38 MAPK-NLRC4-caspase-1 pathway. This pathway activation leads to increased mature IL-1β, contributing to colorectal cancer malignancy."
High-density lipoprotein attenuates lipopolysaccharide-induced IL-1β activation via scavenger receptor class B type 1,Haoyu Deng; Wan Yi Liang; Leqi Chen; Kate Huang; Rylan Mccallum; Patrick C.N. Rensen; John H. Boyd; ...,Matched: SRB1 is required for LPS-stimulated IL-1β activation,cat /papers/PMC12345257/content.lines --lines 46-47,2025-07-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12345257/,"High-density lipoprotein (HDL) was studied for its role in sepsis. HDL inhibits lipopolysaccharide-induced IL-1β activation via scavenger receptor class B type 1, reducing sepsis mortality."
Mathematical modelling of activation-induced heterogeneity reveals cell state transitions underpinning macrophage responses to LPS,"S. Dey, D. Boucher, J. W. Pitchford, D. Lagos *",Matched: Macrophage community AIH is dependent on LPS dose,cat /papers/bio_206e5a356c66/content.lines --lines 42-45,2021-09-19,,"This study mathematically models macrophage responses to LPS, analyzing single-cell protein expression. Macrophage hypo-responsiveness to secondary LPS challenges is driven by altered transition rates to non-responsive states."
Human metapneumovirus driven IFN-β production antagonizes macrophage transcriptional induction of IL1-β in response to bacterial pathogens,Simon Loevenich; Nicola P. Montaldo; Arthur Wickenhagen; Tatyana Sherstova; Barbara van Loon; Victor...,Matched: HMPV-LPS treatment upregulates the repressive mark H3K27me3 at the IL1,cat /papers/PMC10330783/content.lines --lines 77,2023-06-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10330783/,"Human metapneumovirus (HMPV) pre-infection was studied in human macrophages stimulated by bacterial pathogens. HMPV suppresses IL-1β transcription, likely via epigenetic reprogramming, while enhancing other inflammatory cytokines."
Tissue‐resident macrophages actively suppress IL‐1beta release via a reactive prostanoid/IL‐10 pathway,Natacha Ipseiz; Robert J Pickering; Marcela Rosas; Victoria J Tyrrell; Luke C Davies; Selinda J Orr;...,Matched: Introduction,cat /papers/PMC7360975/content.lines --lines 16,2020-06-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7360975/,"Peritoneal tissue-resident macrophages were studied for their role in suppressing IL-1β release. A Gata6-dependent pathway involving prostacyclin and IL-10 actively inhibits IL-1β processing, even without a secondary signal."
RNA from LPS-stirnulated macrophages induces the release of tumour necrosis factor-α and interleukin-1 by resident macrophages,"R. A. Ribeiro, F. L. De Lucca, C. A. Flores, F. Q. Cunha, S. H. Ferreira",PMC2365439,biomedrxiv,1993-01-01,https://doi.org/10.1155/S0962935193000626,"Cytoplasmic RNA from LPS-stimulated macrophages was studied for its effect on resident macrophages. This RNA induced the release of TNF-α and IL-1, suggesting a role for extracellular RNA in inflammatory responses."
Motif prediction to distinguish LPS-stimulated pro-inflammatory  vs . antibacterial macrophage genes,"Rahul K Kollipara, Narayanan B Perumal",PMC2949756,Immunome Research,2010-01-01,https://doi.org/10.1186/1745-7580-6-5,"This study analyzed gene expression patterns in LPS-stimulated macrophages to identify pro-inflammatory and antibacterial genes. It found distinct transcription factor binding site motifs associated with each gene set, helping to distinguish their regulatory mechanisms."
