title,authors,id,source,date,url,abstract
Lipopolysaccharide-Activated Macrophages Suppress Cellular Senescence and Promote Rejuvenation in Human Dermal Fibroblasts,Hiroyuki Inagawa; Chie Kohchi; Miyuki Uehiro; Gen-Ichiro Soma,Matched: 3. Discussion,cat /papers/PMC12346749/content.lines --lines 40-42,2025-07-22,https://doi.org/10.3390/ijms26157061,LPS-activated macrophages were studied for their effect on senescent human dermal fibroblasts. Their secretions suppressed senescence and partially rejuvenated aged fibroblasts.
Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages,Sara Soudi; Ahmad Zavaran-Hosseini; Zuhair Muhammad Hassan; Masoud Soleimani; Fatemeh Jamshidi Adega...,Matched: Introduction,cat /papers/PMC3660024/content.lines --lines 18-19,2013-05-05,,Peritoneal macrophages from BALB/c and C57BL/6 mice were stimulated with LPS to compare their responses. Different mouse strains exhibit distinct cytokine profiles and functional activities when exposed to LPS.
Transmembrane TNFα-Expressed Macrophage Membrane-Coated Chitosan Nanoparticles as Cancer Therapeutics,Srirupa Bhattacharyya; Siddhartha Sankar Ghosh,Matched: Optimization of LPS Concentration,cat /papers/PMC6990626/content.lines --lines 41,2020-01-13,https://doi.org/10.1021/acsomega.9b03531,Macrophage membranes expressing TNFα were used to coat chitosan nanoparticles. These nanoparticles showed significant anti-cancer effects and good biocompatibility.
Oral and transdermal administration of lipopolysaccharide safely enhances self-healing ability through the macrophage network,Gen-Ichiro Soma; Masataka Oda; Vindy Tjendana Tjhin; Chie Kohchi; Hiroyuki Inagawa,Matched: Regulation of innate immunity by LPS as an environmental agent,cat /papers/PMC11994614/content.lines --lines 29-31,2025-03-31,https://doi.org/10.3389/fimmu.2025.1563484,"Oral and transdermal LPS administration was studied for its effects on self-healing. This method safely enhances healing through a ""macrophage network"" involving mucosal immune cells."
"Lipopolysaccharide from Porphyromonas gingivalis, but Not from Porphyromonas endodontalis, Induces Macrophage M1 Profile",Pablo Veloso; Alejandra Fernández; Jessica Astorga; David González-Quintanilla; Alfredo Castro; Alej...,Matched: 5. Conclusions,cat /papers/PMC9456100/content.lines --lines 70-73,2022-09-02,https://doi.org/10.3390/ijms231710011,"This study investigated the effects of lipopolysaccharides from *Porphyromonas gingivalis* and *Porphyromonas endodontalis* on macrophage polarization. *P. gingivalis* LPS induced an M1 macrophage profile, while *P. endodontalis* LPS did not."
Lipopolysaccharide Tolerance Enhances Murine Norovirus Reactivation: An Impact of Macrophages Mainly Evaluated by Proteomic Analysis,Jiradej Makjaroen; Pornpimol Phuengmaung; Wilasinee Saisorn; Suwasin Udomkarnjananun; Trairak Pisitk...,Matched: 4.1. Cell Culture and Stimulations,cat /papers/PMC9916340/content.lines --lines 34,2023-01-17,https://doi.org/10.3390/ijms24031829,LPS tolerance in macrophages reduces energy and antiviral protein expression. This defect correlates with increased murine norovirus reactivation in mice.
Macrophage ICAM-1 functions as a regulator of phagocytosis in LPS induced endotoxemia,Hanhui Zhong; Haitao Lin; Qiongni Pang; Jinling Zhuang; Xiaolei Liu; Xiaolian Li; Jinghua Liu; Jing ...,Matched: LPS-induced macrophage phagocytosis is dependent on ICAM-1,cat /papers/PMC7817350/content.lines --lines 55,2021-01-21,https://doi.org/10.1007/s00011-021-01437-2,Macrophage ICAM-1 expression was studied in LPS-induced endotoxemia. Increased ICAM-1 expression enhances macrophage phagocytosis via TLR4-mediated ROS production.
Selection of reliable reference genes for the normalisation of gene expression levels following time course LPS stimulation of murine bone marrow derived macrophages,"Akane Tanaka, Joyce To, Bronwyn O’Brien, Sheila Donnelly, Maria Lund",PMC5627409,biomedrxiv,2017-10-03,https://doi.org/10.1186/s12865-017-0223-y,"This study assessed the stability of eight common reference genes in LPS-stimulated murine macrophages. It found that some traditional genes are unreliable, and identified two new, stable reference genes for accurate gene expression analysis."
gga-miR-200b-3p Promotes Macrophage Activation and Differentiation via Targeting Monocyte to Macrophage Differentiation-Associated in HD11 Cells,Wencheng Lin; Lianghui Zhou; Manqing Liu; Danmeng Zhang; Yiming Yan; Yung-Fu Chang; Xiquan Zhang; Qi...,Matched: gga-miR-200b-3p Enhances the Macrophage Activation and Differentiation,cat /papers/PMC7555432/content.lines --lines 79-81,2020-09-30,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555432/,This study investigated gga-miR-200b-3p's role in avian macrophage activation and differentiation. The findings indicate gga-miR-200b-3p promotes these processes by targeting MMD.
Mice Genetically Hyporesponsive to Lipopolysaccharide (LPS) Exhibit a Defect in Endocytic Uptake of LPS and Ceramide,Nathalie Thiéblemont; Samuel D. Wright,Matched: Lpsd Macrophages Exhibit a Defect in Intracellular Transport of LPS.,cat /papers/PMC2196359/content.lines --lines 25,1997-06-16,https://doi.org/10.1084/jem.185.12.2095,This study investigated LPS uptake in genetically hyporesponsive mice. These mice show a defect in the vesicular transport of LPS and ceramide.
Expression analysis of G Protein-Coupled Receptors in mouse macrophages,"Jane E Lattin, Kate Schroder, Andrew I Su, John R Walker, Jie Zhang, Tim Wiltshire, Kaoru Saijo, Chr...",Matched: LPS-regulated GPCR expression in mouse macrophages,cat /papers/PMC2394514/content.lines --lines 89-105,2008-01-01,https://doi.org/10.1186/1745-7580-4-5,"This study analyzed GPCR expression in mouse macrophages, comparing it to other cell types and LPS-stimulated macrophages. Several P2RY family members showed macrophage-specific expression or LPS-regulated changes, suggesting roles in macrophage biology and inflammation."
Expression of Siglec-E Alters the Proteome of Lipopolysaccharide (LPS)-Activated Macrophages but Does Not Affect LPS-Driven Cytokine Production or Toll-Like Receptor 4 Endocytosis,Manjula Nagala; Emma McKenzie; Hannah Richards; Ritu Sharma; Sarah Thomson; Pietro Mastroeni; Paul R...,"Matched: Siglec-E Is Upregulated on Macrophages by LPS In Vivo and In Vitro, bu",cat /papers/PMC5775731/content.lines --lines 60-61,2018-01-15,https://doi.org/10.3389/fimmu.2017.01926,Siglec-E expression was studied in LPS-activated macrophages. Siglec-E alters macrophage proteomes but does not affect LPS-driven cytokine production or TLR4 endocytosis.
Fractalkine aggravates LPS‐induced macrophage activation and acute kidney injury via Wnt/β‐catenin signalling pathway,Qiming Gong; Yan Jiang; Xiuhong Pan; Yanwu You,Matched: FKN inhibited LPS‐induced macrophage apoptosis via Wnt/β‐catenin signa,cat /papers/PMC8278080/content.lines --lines 50-51,2021-06-07,https://doi.org/10.1111/jcmm.16707,Fractalkine (FKN) was studied for its role in LPS-induced macrophage activation and acute kidney injury (AKI). FKN exacerbates AKI by promoting macrophage activation via the Wnt/β-catenin pathway.
MARCO is an IFN-restricted immunometabolic decoy LPS receptor,"Shriram Ramani, Sara Cahill, Matthew Finnegan, Laurel Stine, Liraz Shmuel-Galia, Fiachra Humphries *",Matched: Main,cat /papers/bio_74c36375729f/content.lines --lines 15-16,2025-03-10,,"MARCO was identified as a macrophage decoy LPS receptor that restrains caspase 11 activity. Its expression is regulated by itaconate and NRF2, with IFN impairing this regulation to control inflammasome activation."
Progranulin inhibits LPS-induced macrophage M1 polarization via NF-кB and MAPK pathways,Lianlian Liu; Hongmei Guo; Aimei Song; Jiahui Huang; Yu Zhang; Shanshan Jin; Shutong Li; Liguo Zhang...,Matched: Effect of LPS on macrophage M1 polarization and PGRN expression,cat /papers/PMC7275413/content.lines --lines 25-26,2020-06-05,https://doi.org/10.1186/s12865-020-00355-y,Progranulin was studied for its effect on LPS-induced macrophage M1 polarization. Progranulin inhibits M1 polarization by suppressing NF-κB and MAPK pathways.
