title,authors,id,source,date,url,abstract
"Lipopolysaccharide from Porphyromonas gingivalis, but Not from Porphyromonas endodontalis, Induces Macrophage M1 Profile",Pablo Veloso; Alejandra Fernández; Jessica Astorga; David González-Quintanilla; Alfredo Castro; Alej...,Matched: 5. Conclusions,cat /papers/PMC9456100/content.lines --lines 74-87,2022-09-02,https://doi.org/10.3390/ijms231710011,"This study investigated the effects of lipopolysaccharides from *Porphyromonas gingivalis* and *Porphyromonas endodontalis* on macrophage polarization. *P. gingivalis* LPS induced an M1 macrophage profile, while *P. endodontalis* LPS did not."
TET1 Knockdown Inhibits Porphyromonas gingivalis LPS/IFN-γ-Induced M1 Macrophage Polarization through the NF-κB Pathway in THP-1 Cells,Yanlan Huang; Cheng Tian; Qimeng Li; Qiong Xu,Matched: 2.2. TET1 Expression Decreased in LPS/IFN-γ-Induced M1 Macrophages,cat /papers/PMC6514734/content.lines --lines 19,2019-04-24,https://doi.org/10.3390/ijms20082023,TET1 knockdown was studied in THP-1 cells undergoing M1 macrophage polarization induced by *P. gingivalis* LPS/IFN-γ. TET1 depletion inhibited M1 polarization by downregulating the NF-κB pathway.
"Hyperinflammation, T cells, and endotoxemia",Makoto Inoue; Mari L. Shinohara,PMC4695100,Oncotarget,2015-08-22,https://doi.org/10.18632/oncotarget.5236,
Species-Specificity of Transcriptional Regulation and the Response to Lipopolysaccharide in Mammalian Macrophages,Stephen J. Bush; Mary E. B. McCulloch; Zofia M. Lisowski; Charity Muriuki; Emily L. Clark; Rachel Yo...,Matched: Introduction,cat /papers/PMC7386301/content.lines --lines 13-14,2020-07-21,https://doi.org/10.3389/fcell.2020.00661,"This study analyzed the transcriptional response of sheep macrophages to lipopolysaccharide (LPS) and compared it to other mammalian species. A conserved transcriptional network was found, but large animals and rodents differed in their metabolic responses to LPS."
LPS combined with CD47mAb enhances the anti‑osteosarcoma ability of macrophages,Peng Yuan; Yukang Que; Yulei Liu; Peng He; Zehao Guo; Yong Hu,Matched: Supplementary Material,cat /papers/PMC10091190/content.lines --lines 75-76,2023-03-28,https://doi.org/10.3892/ol.2023.13777,"This study investigated the combined effect of LPS and CD47mAb on macrophage anti-osteosarcoma activity. The combination significantly enhanced macrophage phagocytosis, suppressed tumor growth and migration, and promoted apoptosis."
Inhibition of Triggering Receptor Expressed on Myeloid Cells 1 Ameliorates Inflammation and Macrophage and Neutrophil Activation in Alcoholic Liver Disease in Mice,David Tornai; Istvan Furi; Zu T. Shen; Alexander B. Sigalov; Sahin Coban; Gyongyi Szabo,PMC6312652,Hepatology Communications,2018-10-29,https://doi.org/10.1002/hep4.1269,"TREM-1 inhibition was studied in a mouse model of alcoholic liver disease. This inhibition reduced liver inflammation, macrophage and neutrophil activation, and disease severity."
Lipopolysaccharide from biofilm-forming Pseudomonas aeruginosa PAO1 induces macrophage hyperinflammatory responses,Sufei Wang; Dandan Xiang; Fangbing Tian; Ming Ni,Matched: Discussion,cat /papers/PMC8289208/content.lines --lines 89-90,2021-04-28,https://doi.org/10.1099/jmm.0.001352,Biofilm-forming *Pseudomonas aeruginosa* LPS was studied for its effect on macrophage polarization. This LPS induced hyperinflammatory responses and increased bacterial growth in macrophages compared to planktonic LPS.
TREM‐1 deficiency attenuates the inflammatory responses in LPS‐induced murine endometritis,Hongmei Zhu; Wenke Li; Zhuole Wang; Jianguo Chen; Mingxing Ding; Li Han,Matched: Introduction,cat /papers/PMC6801141/content.lines --lines 10-11,2019-07-31,https://doi.org/10.1111/1751-7915.13467,TREM-1 deficiency was studied in LPS-induced murine endometritis. TREM-1 deficiency attenuated uterine inflammation and reduced pro-inflammatory cytokine levels.
"Macrophage subsets exhibit distinct E. coli-LPS tolerisable cytokines associated with the negative regulators, IRAK-M and Tollip",Khalid Al-Shaghdali; Barbara Durante; Christopher Hayward; Jane Beal; Andrew Foey,Matched: E. coli K12-LPS differentially tolerises macrophage subset cytokines,cat /papers/PMC6533032/content.lines --lines 47-50,2019-05-23,https://doi.org/10.1371/journal.pone.0214681,"This study investigated endotoxin tolerance mechanisms in M1 and M2 macrophage subsets using *E. coli* K12-LPS. *E. coli* K12-LPS differentially tolerizes macrophage subsets at the anti-inflammatory cytokine level, linked to distinct negative regulators."
Lipopolysaccharide Tolerance in Human Primary Monocytes and Polarized Macrophages,Hui Li; Annette Breedijk; Nadine Dietrich; Katja Nitschke; Jonas Jarczyk; Philipp Nuhn; Bernhard K. ...,Matched: 3. Discussion,cat /papers/PMC10419197/content.lines --lines 26-27,2023-07-30,https://doi.org/10.3390/ijms241512196,"This study investigated how LPS tolerance in human monocytes and macrophages is influenced by various immune signals. Pre-stimulation with LPS inhibits IRG-1, TNF-α, and IL-6, while other factors have varied effects on tolerance and gene expression."
