title,authors,id,source,date,url,abstract
Inhibition of inducible Nitric Oxide Synthase by a mustard gas analog in murine macrophages,Min Qui; Victor M Paromov; Hongsong Yang; Milton Smith; William L Stone,Matched: CEES transiently suppresses NO production and iNOS expression in LPS s,cat /papers/PMC1698482/content.lines --lines 18-19,2006-11-30,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1698482/,This study investigated the effect of a mustard gas analog (CEES) on nitric oxide production in LPS-stimulated macrophages. CEES was found to inhibit nitric oxide synthesis by decreasing iNOS protein expression.
Internal ribosomal entry site-mediated translational activity of nitric oxide synthase 2,Kyung-Ha Lee,Matched: LPS increases NOS2 IRES activity and nitrite levels,cat /papers/PMC10898816/content.lines --lines 23-24,2023-11-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10898816/,"The study investigated the internal ribosomal entry site (IRES) activity of nitric oxide synthase 2 (NOS2) mRNA. IRES-mediated translation of NOS2 mRNA is present in various cells and increases with LPS, partially maintaining nitrite production."
Hypoxia Aggravates Inhibition of Alveolar Epithelial Na-Transport by Lipopolysaccharide-Stimulation of Alveolar Macrophages,Emel Baloglu; Kalpana Velineni; Ezgi Ermis-Kaya; Heimo Mairbäurl,"Matched: 2.2. Cytokines, iNOS, NO/Nitrite",cat /papers/PMC9368968/content.lines --lines 23-24,2022-07-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9368968/,"Alveolar macrophages stimulated with LPS were studied for their effect on alveolar epithelial Na-transport, with and without hypoxia. LPS-stimulated macrophages impair Na-transport via NO-dependent mechanisms, and hypoxia exacerbates this inhibition."
"Lipopolysaccharide-Induced Nitric Oxide, Prostaglandin E2, and Cytokine Production of Mouse and Human Macrophages Are Suppressed by Pheophytin-b",Chun-Yu Lin; Wen-Hung Wang; Shin-Huei Chen; Yu-Wei Chang; Ling-Chien Hung; Chung-Yi Chen; Yen-Hsu Ch...,Matched: 1. Introduction,cat /papers/PMC5751240/content.lines --lines 13-14,2017-12-06,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5751240/,"Pheophytin-b was studied for its anti-inflammatory effects on lipopolysaccharide-stimulated macrophages. It suppressed nitric oxide, prostaglandin E2, and cytokine production by inhibiting STAT-1 and PI3K/Akt pathways."
Mannan-induced Nos2 in macrophages enhances IL-17–driven psoriatic arthritis by innate lymphocytes,Jianghong Zhong; Tatjana Scholz; Anthony C. Y. Yau; Simon Guerard; Ulrike Hüffmeier; Harald Burkhard...,Matched: Deficiency of Nos2 alleviates MIP disease,cat /papers/PMC5955621/content.lines --lines 27-29,2018-05-16,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5955621/,"Mannan stimulation of macrophages was studied for its role in psoriatic arthritis. Macrophage-derived nitric oxide enhances IL-17 release from innate lymphocytes, promoting the disease."
The inhibitory effect of quercitrin gallate on iNOS expression induced by lipopolysaccharide in Balb/c mice,Hyun-Ye Jo; Youngsoo Kim; Sang-Yoon Nam; Beom Jun Lee; Yun-Bae Kim; Young Won Yun; Byeongwoo Ahn,Matched: Introduction,cat /papers/PMC2811838/content.lines --lines 10-13,2008-09-30,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2811838/,"Quercitrin gallate (QGR) was studied for its effect on nitric oxide (NO) and iNOS expression in LPS-stimulated mice. QGR significantly reduced LPS-induced NO production and iNOS expression, demonstrating anti-inflammatory potential."
Promoter of the mouse gene encoding calcium-independent nitric oxide synthase confers inducibility by interferon gamma and bacterial lipopolysaccharide,,Matched: Abstract,cat /papers/PMC2191051/content.lines --lines 1-3,1993-06-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2191051/,The promoter region of the mouse iNOS gene was cloned and analyzed for regulatory elements. This promoter confers inducibility by LPS and synergistic inducibility by IFN-gamma and LPS.
Nitric Oxide Synthase: Non-Canonical Expression Patterns,Joshua T. Mattila; Anita C. Thomas,Matched: Constitutive Expression of the “Inducible” NOS2 Isoform,cat /papers/PMC4191211/content.lines --lines 37-38,2014-10-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4191211/,"This paper examines the expression patterns of nitric oxide synthase (NOS) enzymes. It concludes that NOS isoforms may exhibit non-canonical expression, challenging established classifications."
Formulation of Gamma-Oryzanol Encapsulated Nanoparticles and Their Modulation Effects on Inducible Nitric Oxide Synthase and Nitric Oxide in LPS-Stimulated RAW 264.7 Macrophages,Kornvipa Settakorn; Chuda Chittasupho; Weerasak Samee; Nut Koonrungsesomboon; Mingkwan Na Takuathung,Matched: 1. Introduction,cat /papers/PMC13029237/content.lines --lines 15,2026-03-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13029237/,Researchers developed gamma-oryzanol nanoparticles (ORZ-NPs) to improve stability and bioavailability. These nanoparticles effectively reduced nitric oxide synthase and nitric oxide production in stimulated macrophages. This suggests a targeted anti-inflammatory effect without impacting other key inflammatory cytokines.
Lipopolysaccharide-induced selective priming effects on tumor necrosis factor alpha and nitric oxide production in mouse peritoneal macrophages,Matched: cat /papers/PMC2190891/content.lines --lines 5,PMC2190891,PMC,1993-02-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2190891/,"Macrophages were precultured with low-dose LPS, then restimulated. This pretreatment selectively primes macrophages for differential responses to subsequent stimuli, rather than causing total refractoriness."
Nitric oxide synthase 2-derived NO in endotoxemia is not sufficient to cause hemodynamic effects,P Brouckaert; J Bultinck; E Rogge; A Cauwels,Matched: Results,cat /papers/PMC4088763/content.lines --lines 11,2008-03-13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4088763/,
Macrophage inducible nitric oxide synthase circulates inflammation and promotes lung carcinogenesis,Xin Wang; Zane Gray; Jami Willette-Brown; Feng Zhu; Gongping Shi; Qun Jiang; Na-Young Song; Liang Do...,Matched: NOS2 deletion does not alter arginase 1 expression but decreases Ym-1,cat /papers/PMC5967330/content.lines --lines 31,2018-03-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5967330/,"This study investigated the role of macrophage inducible nitric oxide synthase (NOS2) in lung cancer. NOS2 promotes lung carcinogenesis by increasing inflammation, macrophage migration and survival, and foamy macrophage formation."
Inducible nitric oxide synthase-derived extracellular nitric oxide flux regulates proinflammatory responses at the single cell level,Veena Somasundaram; Anne C. Gilmore; Debashree Basudhar; Erika Mariana Palmieri; David A. Scheiblin;...,Matched: Nos2-Cox2 synergy in inflammation,cat /papers/PMC6920088/content.lines --lines 24-25,2019-11-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6920088/,"This study investigated how nitric oxide (NO) flux from inducible NO synthase (iNOS) affects proinflammatory macrophages. High NO flux, restricted to specific cells, limits hypoxic gradients and influences macrophage function, impacting tumor progression."
Nitroalkene inhibition of pro-inflammatory macrophage effector function via modulation of signaling metabolite levels,Emily R. Stevenson; James P. O’Brien; Allison M. Manuel; Crystal E. Uvalle; Gregory J. Buchan; Steve...,Matched: Pharmacological inhibition of NOS2 by NO2-OA and 1400W inhibits NO pro,cat /papers/PMC12572803/content.lines --lines 24-25,2025-10-16,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12572803/,"Nitroalkene NO₂-OA was studied for its effect on pro-inflammatory macrophage metabolism and function. NO₂-OA inhibits macrophage pro-inflammatory responses by altering central carbon metabolism, reducing succinate levels, and destabilizing HIF1α."
NOS1-derived nitric oxide promotes NF-κB transcriptional activity through inhibition of suppressor of cytokine signaling-1,Mirza Saqib Baig; Sofia V. Zaichick; Mao Mao; Andre L. de Abreu; Farnaz R. Bakhshi; Peter C. Hart; U...,Matched: NOS1 is required to block proteolytic degradation of p65 in LPS-activa,cat /papers/PMC4577833/content.lines --lines 24,2015-09-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4577833/,This study investigated the role of NOS1-derived nitric oxide in inflammatory responses. The key finding is that NOS1-derived NO promotes NF-κB activity by inhibiting SOCS1.
Transcriptome profiling reveals new insights into the roles of neuronal nitric oxide synthase on macrophage polarization towards classically activated phenotype,Pingan Chang; Hao Gao; Quan Sun; Xiaohong He; Feifei Huang,Matched: Introduction,cat /papers/PMC8480887/content.lines --lines 11-12,2021-09-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8480887/,This study investigated the role of neuronal nitric oxide synthase (NOS1) in macrophage polarization. NOS1 is dispensable for M2 polarization and significantly impacts M1 polarization by regulating numerous immune and inflammatory response genes.
Crocin Suppresses LPS-Stimulated Expression of Inducible Nitric Oxide Synthase by Upregulation of Heme Oxygenase-1 via Calcium/Calmodulin-Dependent Protein Kinase 4,Ji-Hee Kim; Ga-Young Park; Soo Young Bang; Sun Young Park; Soo-Kyung Bae; YoungHee Kim,Matched: 2.2. Macrophage Culture,cat /papers/PMC4009253/content.lines --lines 17,2014-04-15,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4009253/,Crocin was studied for its anti-inflammatory effects in LPS-stimulated macrophages. Crocin suppresses iNOS expression by upregulating HO-1 via CAMK4 and related signaling pathways.
Neocryptotanshinone inhibits lipopolysaccharide-induced inflammation in RAW264.7 macrophages by suppression of NF-κB and iNOS signaling pathways,Chuanhong Wu; Wenwen Zhao; Xuenong Zhang; Xiuping Chen,Matched: NCTS inhibited LPS-induced NO production,cat /papers/PMC4629269/content.lines --lines 40-42,2015-04-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4629269/,Neocryptotanshinone (NCTS) was studied for its anti-inflammatory effects on LPS-stimulated macrophages. NCTS suppresses LPS-induced inflammation by inhibiting NF-κB and iNOS signaling pathways.
EP2 and EP4 receptors on muscularis resident macrophages mediate LPS-induced intestinal dysmotility via iNOS upregulation through cAMP/ERK signals,Tsuyoshi Tajima; Takahisa Murata; Kosuke Aritake; Yoshihiro Urade; Masaki Michishita; Toshiyuki Mats...,Matched: Estimation of mechanisms of LPS-mediated iNOS induction through PGE 2,cat /papers/PMC3311437/content.lines --lines 49-51,2011-12-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3311437/,"Muscularis resident macrophages mediate LPS-induced intestinal dysmotility via iNOS upregulation. This occurs through EP2 and EP4 receptor activation, leading to cAMP/ERK signaling."
Inhibition of inducible nitric oxide synthase and osteoclastic differentiation by Atractylodis Rhizoma Alba extract,Sung-Ho Choi; Sung-Jin Kim,Matched: Measurement of inducible nitric oxide synthase expression by western b,cat /papers/PMC4189263/content.lines --lines 38,2014,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4189263/,"The methanolic extract of Atractylodis Rhizoma Alba was tested for antioxidant and antiosteoclastogenesis activity. The extract significantly inhibited free radicals, iNOS induction, and osteoclast differentiation."
Macrophage Polarization: Different Gene Signatures in M1(LPS+) vs. Classically and M2(LPS–) vs. Alternatively Activated Macrophages,"Marco Orecchioni, Yanal Ghosheh, Akula Bala Pramod, Klaus Ley",PMC6543837,Frontiers in Immunology,2019-05-24,https://doi.org/10.3389/fimmu.2019.01084,This study compared gene expression in *in vivo* M1/M2 macrophages with *in vitro* classically/alternatively activated macrophages. The findings indicate that *in vivo* M1/M2 polarization is not equivalent to *in vitro* activation states.
Tissue inflammation and nitric oxide-mediated alterations in cardiovascular function are major determinants of endotoxin-induced insulin resistance,Lawrence M. House; Robert T. Morris; Tammy M. Barnes; Louise Lantier; Travis J. Cyphert; Owen P. McG...,Matched: LPS Induces gene expression of pro-inflammatory markers (Group 2B),cat /papers/PMC4484635/content.lines --lines 116,2015-05-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4484635/,"This study investigated how nitric oxide and inflammation affect insulin resistance after endotoxin administration. Increased nitric oxide and inflammation both impair glucose uptake, with endotoxin's effects mediated by both mechanisms."
"Malarial pigment haemozoin, IFN-gamma, TNF-alpha, IL-1beta and LPS do not stimulate expression of inducible nitric oxide synthase and production of nitric oxide in immuno-purified human monocytes",Oleksii A Skorokhod; Evelin Schwarzer; Monica Ceretto; Paolo Arese,Matched: Discussion,cat /papers/PMC1904226/content.lines --lines 64-65,2007-06-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1904226/,Human monocytes were studied for their response to malarial pigment and inflammatory stimuli. These substances did not induce nitric oxide synthase or nitric oxide production in the monocytes.
Relevance of inducible nitric oxide synthase for immune control of Mycobacterium avium subspecies paratuberculosis infection in mice,Ketema Abdissa; Nanthapon Ruangkiattikul; Wiebke Ahrend; Andreas Nerlich; Andreas Beineke; Kristin L...,Matched: NOS2 contributes to the control of MAP infection in mice,cat /papers/PMC7239028/content.lines --lines 83-84,2020-05-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7239028/,"This study investigated immune responses to Mycobacterium avium subspecies paratuberculosis (MAP) in mice. High NOS2 expression in myeloid cells controls MAP infection, though it allows for chronic persistence."
Para-hydroxyphenylpyruvate inhibits the pro-inflammatory stimulation of macrophage preventing LPS-mediated nitro-oxidative unbalance and immunometabolic shift,Rosella Scrima; Marta Menga; Consiglia Pacelli; Francesca Agriesti; Olga Cela; Claudia Piccoli; Anto...,Matched: Results,cat /papers/PMC5703549/content.lines --lines 48-51,2017-11-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5703549/,This study investigated the effect of p-hydroxyphenylpyruvate (pHPP) on lipopolysaccharide-stimulated macrophages. pHPP prevented LPS-induced inflammation and metabolic shifts by acting as a cytochrome c reductant.
Expression of Inducible Nitric Oxide Synthase (iNOS) in Microglia of the Developing Quail Retina,Ana Sierra; Julio Navascués; Miguel A. Cuadros; Ruth Calvente; David Martín-Oliva; Rosa M. Ferrer-Ma...,Matched: LPS-induced increased activation of amoeboid microglia,cat /papers/PMC4149512/content.lines --lines 86,2014-08-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4149512/,Amoeboid microglia in developing quail retinas express iNOS during normal development and upon LPS activation. This suggests immature microglia have a degree of activation and can be further stimulated.
New Role for L-Arginine in Regulation of Inducible Nitric-Oxide-Synthase-Derived Superoxide Anion Production in Raw 264.7 Macrophages,Michaela Pekarova; Antonin Lojek; Hana Martiskova; Ondrej Vasicek; Lucia Bino; A. Klinke; D. Lau; Ra...,"Matched: 3.2. Time-Dependent Induction of iNOS Protein, NO Production, and O2•−",cat /papers/PMC3246759/content.lines --lines 48,2011-12-18,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3246759/,This study investigated L-arginine's role in macrophage superoxide anion production. Increased L-arginine potentiates inducible nitric oxide synthase-derived superoxide anion formation in activated macrophages.
Inorganic Polyphosphate Suppresses Lipopolysaccharide-Induced Inducible Nitric Oxide Synthase (iNOS) Expression in Macrophages,Kana Harada; Toshikazu Shiba; Kazuya Doi; Koji Morita; Takayasu Kubo; Yusuke Makihara; Adriano Piatt...,Matched: Effects of poly(P) on LPS-induced TNF release,cat /papers/PMC3767636/content.lines --lines 53-54,2013-09-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3767636/,"Inorganic polyphosphate was studied for its effect on lipopolysaccharide-induced nitric oxide synthase expression in macrophages. Polyphosphate suppresses this expression at the mRNA level, suggesting a role in regulating innate immunity."
The impact of human and mouse differences in NOS2 gene expression on the brain’s redox and immune environment,Michael D Hoos; Michael P Vitek; Lisa A Ridnour; Joan Wilson; Marilyn Jansen; Angela Everhart; David...,Matched: HuNOS2tg/mNos2-/-mice show a unique redox gene profile,cat /papers/PMC4247207/content.lines --lines 51-56,2014-11-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4247207/,"This study investigated how human and mouse differences in NOS2 gene expression affect the brain's redox and immune environment. Human NOS2 expression in mice altered antioxidant and immune gene profiles, mimicking human responses and reducing nitric oxide levels."
Comparative Study of The Effect of LPS on The Function of BALB/c and C57BL/6 Peritoneal Macrophages,Sara Soudi; Ahmad Zavaran-Hosseini; Zuhair Muhammad Hassan; Masoud Soleimani; Fatemeh Jamshidi Adega...,Matched: Nitric oxide measurement,cat /papers/PMC3660024/content.lines --lines 50-52,2013-05-05,,Peritoneal macrophages from BALB/c and C57BL/6 mice were stimulated with LPS to compare their responses. Different mouse strains exhibit distinct cytokine profiles and functional activities when exposed to LPS.
Activation of macrophage nuclear factor-κB and induction of inducible nitric oxide synthase by LPS,Ying-Hua Li; Zhong-Qun Yan; Annelie Brauner; Kjell Tullus,Matched: Discussion,cat /papers/PMC150509/content.lines --lines 53-55,2002-09-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC150509/,"This study investigated how LPS activates macrophage NF-κB and iNOS, and how steroids affect these processes. LPS induces iNOS expression and NO production via NF-κB activation, which is suppressed by dexamethasone and budesonide."
Analysis of the transcriptional networks underpinning the activation of murine macrophages by inflammatory mediators,"Sobia Raza, Mark W. Barnett, Zohar Barnett-Itzhaki, Ido Amit, David A. Hume, Tom C. Freeman",PMC4378362,PMC,2014-08-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4378362/,Transcriptomic data was analyzed to understand macrophage activation by inflammatory mediators. The LPS response can be divided into more co-regulated gene subsets than previously thought.
Platelet Supernatant Suppresses LPS-Induced Nitric Oxide Production from Macrophages Accompanied by Inhibition of NF-κB Signaling and Increased Arginase-1 Expression,Yusuke Ando; Teruaki Oku; Tsutomu Tsuji,Matched: Introduction,cat /papers/PMC5010197/content.lines --lines 9-10,2016-09-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5010197/,Platelet supernatant was studied for its effect on macrophage inflammatory responses. It suppresses nitric oxide production by inhibiting NF-κB signaling and increasing arginase-1 expression.
Arginase-1 Deficiency Regulates Arginine Concentrations and NOS2-Mediated NO Production during Endotoxemia,Karolina A. P. Wijnands; Marten A. Hoeksema; Dennis M. Meesters; Nynke M. S. van den Akker; Daniel G...,Matched: LPS treatment increases jejunal NOS2 and NOS3 activity and NO concentr,cat /papers/PMC3897658/content.lines --lines 60-61,2014-01-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3897658/,"Arginase-1 deficiency in mice was studied under endotoxemia to assess its impact on arginine and nitric oxide production. Arginase-1 deficiency leads to increased NOS2-mediated inflammation and NO production, impairing microcirculation."
Multiparametric cardiac magnetic resonance identifies macrophage nitric oxide synthase 2-mediated benefits of preventive sodium-glucose cotransporter 2 inhibition in a mouse model of metabolic heart disease,Julia E. Bresticker; Caitlin M. Pavelec; Thomas P. Skacel; John T. Echols; R. Jack Roy; Leigh A. Bra...,Matched: Role of macrophage NOS2 in obesity-induced MHD,cat /papers/PMC12719530/content.lines --lines 31,2025-10-10,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12719530/,"This study investigated the effects of SGLT2 inhibition on metabolic heart disease in mice. Preventive SGLT2 inhibition reduced epicardial adipose tissue and improved cardiac function, mediated by macrophage nitric oxide synthase 2."
Selective PPARδ Agonist GW501516 Protects Against LPS-Induced Macrophage Inflammation and Acute Liver Failure in Mice via Suppressing Inflammatory Mediators,Hyun-Joung Lim; Hyun Jeong Kwak,Matched: 2.3. GW501516 Suppresses NOS2 Expression in LPS-Activated RAW264.7 Cel,cat /papers/PMC11547330/content.lines --lines 20,2024-11-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11547330/,"GW501516, a PPARδ agonist, was studied for its effects on macrophage inflammation and acute liver failure. It protected against liver injury by suppressing inflammatory mediators, including IL-1β, IL-6, and TNF-α."
"Epigenetic regulation of nitric oxide synthase 2, inducible (Nos2) by NLRC4 inflammasomes involves PARP1 cleavage",Carina de Lima Buzzo; Tiago Medina; Laura M. Branco; Silvia L. Lage; Luís Carlos de Souza Ferreira; ...,Matched: Cytokine and Nitric Oxide measurement,cat /papers/PMC5288713/content.lines --lines 50,2017-02-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5288713/,"The NLRC4 inflammasome regulates Nos2 expression via caspase-1 and NF-κB activation. Caspase-1 cleaves PARP1, increasing Nos2 promoter accessibility and macrophage resistance to infection."
Effective macrophage clearance of Klebsiella pneumoniae requires the inducible nitric oxide synthase iNOS and is independent of reactive oxygen species generated by NADPH oxidase,Alexis E. Wilcox; Catherine J. Andres; Elizabeth H. Madigan; Andrew J. Olive; Caitlyn L. Holmes,bio_fa5a225b8aad,bioRxiv,2026-01-01,,"Klebsiella pneumoniae is a leading cause of pneumonia and bacteremia and is especially dangerous in healthcare settings. Despite massive clinical significance, the mechanisms used by macrophages to ki"
The Inhibition of the Inducible Nitric Oxide Synthase Enhances the DPSC Mineralization under LPS-Induced Inflammation,Amelia Cataldi; Rosa Amoroso; Viviana di Giacomo; Susi Zara; Cristina Maccallini; Marialucia Gallori...,Matched: 2. Results and Discussion,cat /papers/PMC9736592/content.lines --lines 15-16,2022-11-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9736592/,"This study investigated two acetamidines, CM544 and FAB1020, as inhibitors of inducible nitric oxide synthase (iNOS) in LPS-stimulated dental pulp stem cells. The findings indicate that these compounds reduce inflammation and preserve the mineralization and angiogenic potential of DPSCs."
Cell-Specific Nitric Oxide Synthase-Isoenzyme Expression and Regulation in Response to Endotoxin in Intact Rat Lungs,Monika Ermert; Clemens Ruppert; Andreas Günther; Hans-Rainer Duncker; Werner Seeger; Leander Ermert,Matched: Discussion,cat /papers/PMC7102244/content.lines --lines 189-190,2002-04-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102244/,"Endotoxin stimulation of rat lungs was studied to examine cell-specific nitric oxide synthase (NOS) expression. Endotoxin up-regulates iNOS and down-regulates eNOS in various lung cell types, independent of plasma."
